date,shapeID,shapeName,mapping_method,gefs_mean_mm,gefs_max_mm,observed_mean_mm,observed_max_mm,heavy_probability_mean,heavy_probability_max,very_heavy_probability_max,grid_cells,risk_level,very_heavy_experimental,correction_raw_mean_mm,global_corrected_mean_mm,global_corrected_max_mm,regime_corrected_mean_mm,regime_corrected_max_mm,regime_adjustment_mm,global_adjustment_mm
2018-07-28,76128533B92985585225784,Ramban,contained_grid,5.77,5.77,5.635,5.635,0.0009203002,0.0009203002,3.984288e-05,1,Low Modelled Signal,False,5.77,0.54652596,0.54652596,0.95314074,0.95314074,-4.8168592,-5.223474
2018-07-28,76128533B93063337202124,Gariaband,contained_grid,10.962858,17.240002,0.03482143,0.1325,0.016496906,0.05234282,0.005082636,7,Low Modelled Signal,False,10.962858,6.061309,12.016527,6.409836,12.423142,-4.5530224,-4.9015493
2018-07-28,76128533B93113981386565,Ahmadabad,contained_grid,0.63,0.8,0.34421873,0.9549999,0.00018112204,0.00023556463,5.6334608e-05,8,Low Modelled Signal,False,0.63,0.0,0.0,0.0,0.0,-0.63,-0.63
2018-07-28,76128533B93152786731267,Satara,contained_grid,2.4717648,7.81,0.7005882,4.665,0.001462155,0.0053337184,0.00039301798,17,Low Modelled Signal,False,2.4717648,0.4721237,2.586526,0.5677978,2.9931407,-1.903967,-1.9996411
2018-07-28,76128533B93214480696409,Gopalganj,contained_grid,49.704998,69.74,27.605938,31.943748,0.018913925,0.021987919,0.00062987127,4,Low Modelled Signal,False,49.704998,44.481525,64.516525,44.888138,64.92314,-4.81686,-5.2234726
2018-07-28,76128533B93240759409313,Jharsuguda,contained_grid,22.795,30.69,18.26,18.395,0.039197594,0.048882015,0.017692508,2,Low Modelled Signal,False,22.795,17.571526,25.466526,17.978142,25.873142,-4.8168583,-5.2234745
2018-07-28,76128533B93441663686573,Bhilwara,contained_grid,0.026428571,0.15,0.0,0.0,0.0005279182,0.0007805948,6.126132e-05,14,Low Modelled Signal,False,0.026428571,0.0,0.0,0.0,0.0,-0.026428571,-0.026428571
2018-07-28,76128533B93450974047240,Bhavnagar,contained_grid,1.0645455,2.0600002,0.09340909,0.64625,0.00037588738,0.0004357481,7.63563e-05,11,Low Modelled Signal,False,1.0645455,0.0,0.0,0.0,0.0,-1.0645455,-1.0645455
2018-07-28,76128533B93453964263910,North Twenty Four Parganas,contained_grid,22.92,26.97,22.0765,35.557503,0.021752367,0.035800815,0.0037740383,5,Low Modelled Signal,False,22.92,17.696526,21.746525,18.103142,22.153141,-4.8168583,-5.2234745
2018-07-28,76128533B94126463611805,Gomati,contained_grid,19.789999,35.94,7.9266667,10.285,0.024419555,0.03562026,0.00067405927,3,Low Modelled Signal,False,19.789999,14.566525,30.716524,14.97314,31.123138,-4.8168592,-5.2234735
2018-07-28,76128533B94710820075529,Kurukshetra,contained_grid,33.823334,54.249996,2.6554165,5.85875,0.017144455,0.018073717,0.00027568545,3,Low Modelled Signal,False,33.823334,28.59986,49.026524,29.006472,49.433136,-4.816862,-5.2234745
2018-07-28,76128533B94847743365739,Dhanbad,contained_grid,15.0475,34.879997,6.0924997,8.5975,0.012726227,0.014958643,0.0008941533,4,Low Modelled Signal,False,15.0475,9.824025,29.656523,10.23064,30.063137,-4.8168592,-5.2234745
2018-07-28,76128533B95049353851516,Ambala,contained_grid,21.64,29.059998,4.3425,6.09,0.014544109,0.017594023,0.00014324434,2,Low Modelled Signal,False,21.64,16.416523,23.836523,16.82314,24.243137,-4.81686,-5.2234764
2018-07-28,76128533B95075104846315,Prakasam,contained_grid,0.0,0.0,0.28791666,1.04,0.0002399485,0.00026548014,1.7972627e-05,24,Low Modelled Signal,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28,76128533B9558749744242,Changlang,contained_grid,36.20875,52.940002,14.582657,20.27,0.010784729,0.020594845,0.00035607058,8,Low Modelled Signal,False,36.20875,30.985277,47.71653,31.391891,48.123142,-4.81686,-5.2234745
2018-07-28,76128533B95642877176862,Senapati,contained_grid,25.965,31.71,40.176872,54.03,0.036836475,0.05166131,0.00046035365,2,Low Modelled Signal,False,25.965,20.741524,26.486525,21.14814,26.893139,-4.81686,-5.2234764
2018-07-28,76128533B95764075909869,West Siang,contained_grid,67.62,89.05,5.9208336,10.4925,0.035009135,0.041069478,0.0005714206,3,Low Modelled Signal,False,67.62,62.39653,83.82653,62.803143,84.23315,-4.81686,-5.2234726
2018-07-28,76128533B95879808095476,Mysore,contained_grid,0.99857146,2.17,0.7760714,1.49,0.00024154317,0.00046876745,0.00023751555,7,Low Modelled Signal,False,0.99857146,0.0,0.0,0.0,0.0,-0.99857146,-0.99857146
2018-07-28,76128533B95910687666425,Siang,contained_grid,59.64,59.64,2.2450001,2.2450001,0.0270108,0.0270108,0.00047552452,1,Low Modelled Signal,False,59.64,54.416527,54.416527,54.82314,54.82314,-4.81686,-5.2234726
2018-07-28,76128533B96195300293897,West Garo Hills,contained_grid,60.23,89.16,27.083752,52.310005,0.01778031,0.024060711,0.0012206977,4,Low Modelled Signal,False,60.23,55.006527,83.93653,55.41314,84.34315,-4.81686,-5.2234726
2018-07-28,76128533B96571577519224,Khammam,contained_grid,0.65400004,1.1600001,1.7025,2.385,0.00018763987,0.00023661823,2.3481485e-05,5,Low Modelled Signal,False,0.65400004,0.0,0.0,0.0,0.0,-0.65400004,-0.65400004
2018-07-28,76128533B96584288929219,Banswara,contained_grid,2.1183333,2.3600004,0.0,0.0,0.000251401,0.00027630286,6.1579e-05,6,Low Modelled Signal,False,2.1183333,0.0,0.0,0.0,0.0,-2.1183333,-2.1183333
2018-07-28,76128533B96719327593873,Darrang,contained_grid,52.939995,53.969997,18.03125,19.5775,0.021993844,0.024922045,0.0005731996,2,Low Modelled Signal,False,52.939995,47.716522,48.746525,48.12314,49.153137,-4.8168564,-5.2234726
2018-07-28,76128533B96870418529164,Shahjahanpur,contained_grid,23.436249,31.84,23.530624,35.41,0.050947756,0.10243506,0.0018713473,8,Heavy Rain Watch,False,23.436249,18.212776,26.616526,18.61939,27.02314,-4.8168583,-5.2234726
2018-07-28,76128533B97089774514948,South,contained_grid,13.9,13.9,0.80999994,0.80999994,0.024066282,0.024066282,0.0012273473,1,Low Modelled Signal,False,13.9,8.676525,8.676525,9.08314,9.08314,-4.8168592,-5.2234745
2018-07-28,76128533B97126567441665,Medak,contained_grid,0.0019999999,0.01,0.022499999,0.1125,0.00018560168,0.00019324584,2.2116641e-05,5,Low Modelled Signal,False,0.0019999999,0.0,0.0,0.0,0.0,-0.0019999999,-0.0019999999
2018-07-28,76128533B97225684979956,West Tripura,contained_grid,3.0833333,3.4,6.3954163,8.48,0.0029543827,0.0034473967,0.00029304338,3,Low Modelled Signal,False,3.0833333,0.0,0.0,0.0,0.0,-3.0833333,-3.0833333
2018-07-28,76128533B97372652494648,Surat,contained_grid,3.5125,3.9,0.0,0.0,0.0009526223,0.0012838187,8.741196e-05,4,Low Modelled Signal,False,3.5125,0.0,0.0,0.0,0.0,-3.5125,-3.5125
2018-07-28,76128533B97425778881707,Kullu,contained_grid,13.1,25.07,12.440277,24.299997,0.009321211,0.018383592,0.00013006253,9,Low Modelled Signal,False,13.1,7.9046903,19.846525,8.28314,20.25314,-4.81686,-5.19531
2018-07-28,76128533B9759621355294,Mahasamund,contained_grid,11.72,17.579998,1.9426786,4.6450005,0.02158664,0.027318684,0.0017500266,7,Low Modelled Signal,False,11.72,6.496526,12.3565235,6.9031405,12.763139,-4.8168597,-5.2234745
2018-07-28,76128533B9783509419210,Pali,contained_grid,0.10941177,0.28,0.0,0.0,0.00026750454,0.0004600195,3.812221e-05,17,Low Modelled Signal,False,0.10941177,0.0,0.0,0.0,0.0,-0.10941177,-0.10941177
2018-07-28,76128533B97836280165555,Lunglei,contained_grid,7.21,10.01,3.895,5.5325,0.022855017,0.052428056,0.0038058122,5,Low Modelled Signal,False,7.21,2.077221,4.786526,2.4025128,5.193141,-4.8074875,-5.132779
2018-07-28,76128533B9794868259401,Bidar,contained_grid,0.062222224,0.15,0.0,0.0,0.00017519348,0.00021029818,2.1123707e-05,9,Low Modelled Signal,False,0.062222224,0.0,0.0,0.0,0.0,-0.062222224,-0.062222224
2018-07-28,76128533B98050240849249,Latur,contained_grid,0.016666666,0.03,0.0,0.0,0.00020039284,0.00021029818,2.318099e-05,9,Low Modelled Signal,False,0.016666666,0.0,0.0,0.0,0.0,-0.016666666,-0.016666666
2018-07-28,76128533B98308664713511,Baran,contained_grid,0.70100003,1.03,0.048625,0.22375,0.00038353982,0.0005889978,6.0108287e-05,10,Low Modelled Signal,False,0.70100003,0.0,0.0,0.0,0.0,-0.70100003,-0.70100003
2018-07-28,76128533B98420041301261,Kaushambi,contained_grid,5.91,6.48,6.04,9.115,0.014153451,0.016867664,0.00010410653,2,Low Modelled Signal,False,5.91,0.68652606,1.256526,1.0931408,1.6631408,-4.8168592,-5.2234735
2018-07-28,76128533B9892158671522,Sangli,contained_grid,1.365,4.17,0.250125,2.1175,0.0003629477,0.0010855601,0.00015035948,10,Low Modelled Signal,False,1.365,0.0,0.0,0.0,0.0,-1.365,-1.365
2018-07-28,76128533B98951704707517,Kendrapara,contained_grid,8.606667,12.3,3.32,4.7950006,0.020029085,0.030515874,0.007193157,3,Low Modelled Signal,False,8.606667,3.887684,7.076526,4.1587605,7.483141,-4.447906,-4.7189827
2018-07-28,76128533B98985252129882,Lakhisarai,contained_grid,34.06333,44.499996,40.514584,52.792492,0.018590217,0.020768967,0.0011336426,3,Low Modelled Signal,False,34.06333,28.839859,39.276524,29.24647,39.683136,-4.816862,-5.2234726
2018-07-28,76128533B99037046327658,Nabarangapur,contained_grid,22.6825,28.800001,0.73859376,3.315,0.027207043,0.05049175,0.0066152066,8,Low Modelled Signal,False,22.6825,17.459026,23.576527,17.86564,23.983143,-4.81686,-5.2234745
2018-07-28,76128533B99051523080987,Jalpaiguri,contained_grid,149.01,199.08,6.42375,9.53,0.041544188,0.04616807,0.0012566693,4,Low Modelled Signal,False,149.01,143.78651,193.85652,144.19313,194.26314,-4.816864,-5.22348
2018-07-28,76128533B99469070633974,Tirap,contained_grid,33.749996,33.749996,8.45625,8.45625,0.008972234,0.008972234,9.024116e-05,1,Low Modelled Signal,False,33.749996,28.526522,28.526522,28.933136,28.933136,-4.81686,-5.2234745
2018-07-28,76128533B9976625304286,North East,contained_grid,12.59,12.59,3.2949996,3.2949996,0.019013498,0.019013498,0.0008301212,1,Low Modelled Signal,False,12.59,7.366526,7.366526,7.773141,7.773141,-4.8168592,-5.223474
2018-07-28,76128533B99807650893733,Imphal West,nearest_grid,22.95,22.95,18.28,18.28,0.03193359,0.03193359,0.0002856523,1,Low Modelled Signal,False,22.95,17.726526,17.726526,18.13314,18.13314,-4.81686,-5.2234745
2018-07-28,76128533B99895802074414,Raigarh,contained_grid,7.2799997,9.92,0.602875,2.8425,0.00501389,0.0070005194,0.000551209,10,Low Modelled Signal,False,7.2799997,2.063873,4.696526,2.4631405,5.103141,-4.8168592,-5.2161264
2018-07-28,76128533B99919205026025,Fatehgarh Sahib,nearest_grid,4.4700003,4.4700003,4.796163e-15,4.796163e-15,0.0042306497,0.0042306497,2.7628348e-05,1,Low Modelled Signal,False,4.4700003,0.0,0.0,0.0,0.0,-4.4700003,-4.4700003
2018-07-29,76128533B10270619600482,South District,nearest_grid,74.93,74.93,13.46,13.46,0.06641921,0.06641921,0.0003992559,1,Low Modelled Signal,False,74.93,69.53559,69.53559,69.52007,69.52007,-5.4099274,-5.394409
2018-07-29,76128533B10727492375508,Fatehabad,contained_grid,0.055,0.22,0.47593746,1.4099998,0.0011478924,0.0018814638,7.247203e-05,4,Low Modelled Signal,False,0.055,0.0,0.0,0.0,0.0,-0.055,-0.055
2018-07-29,76128533B1083016608278,Gulbarga,contained_grid,0.35333335,0.6,0.0019999999,0.03,0.00018877843,0.0002302975,2.1472943e-05,15,Low Modelled Signal,False,0.35333335,0.0,0.0,0.0,0.0,-0.35333335,-0.35333335
2018-07-29,76128533B11082155919544,Rajsamand,contained_grid,0.030000001,0.21000001,0.0,0.0,0.00025431186,0.00029400404,9.838891e-05,7,Low Modelled Signal,False,0.030000001,0.0,0.0,0.0,0.0,-0.030000001,-0.030000001
2018-07-29,76128533B11083100419963,Mahoba,contained_grid,25.67,37.03,29.810312,53.508747,0.035574254,0.051680505,0.00045807476,4,Low Modelled Signal,False,25.67,20.275593,31.635592,20.26007,31.620071,-5.4099293,-5.3944073
2018-07-29,76128533B11403491783632,Tirupathur,contained_grid,0.56666666,0.8,2.723747e-15,8.171241e-15,0.0001278199,0.00013533479,2.8159602e-05,3,Low Modelled Signal,False,0.56666666,0.0,0.0,0.0,0.0,-0.56666666,-0.56666666
2018-07-29,76128533B11421856387892,Tamenglong,contained_grid,14.6625,20.949999,15.266562,26.76,0.009407226,0.01454555,0.00026230016,4,Low Modelled Signal,False,14.6625,9.268093,15.555592,9.252572,15.540071,-5.4099283,-5.3944073
2018-07-29,76128533B11651252780045,Dibang Valley,contained_grid,13.716154,22.55,5.4536533,13.364999,0.0036286337,0.0054422137,0.002485687,13,Low Modelled Signal,False,13.716154,8.321746,17.155592,8.306226,17.140072,-5.4099283,-5.394408
2018-07-29,76128533B11802210119774,Sirmaur,contained_grid,2.402,4.0,0.13149999,0.40999997,0.0018730985,0.0035468896,3.463941e-05,5,Low Modelled Signal,False,2.402,0.0,0.0,0.0,0.0,-2.402,-2.402
2018-07-29,76128533B12079567451207,Dungarpur,contained_grid,1.0680001,1.2,0.00075,0.00375,0.0002473685,0.00026228445,4.5254586e-05,5,Low Modelled Signal,False,1.0680001,0.0,0.0,0.0,0.0,-1.0680001,-1.0680001
2018-07-29,76128533B12129983841645,Kra Daadi,contained_grid,13.524999,19.499998,12.641874,13.730001,0.0137082115,0.026222082,0.00018662149,4,Low Modelled Signal,False,13.524999,8.130591,14.105591,8.11507,14.09007,-5.4099283,-5.3944073
2018-07-29,76128533B12144400448811,Kondagaon,contained_grid,2.55125,5.11,0.00265625,0.02125,0.0011941198,0.0036905038,0.0002930708,8,Low Modelled Signal,False,2.55125,0.0,0.0,0.0,0.0,-2.55125,-2.55125
2018-07-29,76128533B12197302963241,Sahibzada Ajit Singh Nagar,nearest_grid,1.4200001,1.4200001,0.0,0.0,0.002222421,0.002222421,2.6580634e-05,1,Low Modelled Signal,False,1.4200001,0.0,0.0,0.0,0.0,-1.4200001,-1.4200001
2018-07-29,76128533B1222571856670,Hazaribagh,contained_grid,17.818333,32.769997,14.603541,21.735,0.020967787,0.027816769,0.0004615005,6,Low Modelled Signal,False,17.818333,12.423924,27.37559,12.408404,27.36007,-5.4099283,-5.394408
2018-07-29,76128533B12244045944458,Rohtak,contained_grid,0.4,0.8,2.4346876,3.5900004,0.0008492146,0.0015487035,4.0699677e-05,4,Low Modelled Signal,False,0.4,0.0,0.0,0.0,0.0,-0.4,-0.4
2018-07-29,76128533B12244320360965,Buxar,contained_grid,49.129997,54.949997,44.75125,45.377502,0.03132307,0.036101952,0.0012843688,2,Low Modelled Signal,False,49.129997,43.735588,49.555588,43.72007,49.54007,-5.4099274,-5.394409
2018-07-29,76128533B12294379827032,Garhwa,contained_grid,38.40167,49.2,45.626453,61.219997,0.030742055,0.04895816,0.002657966,6,Low Modelled Signal,False,38.40167,33.00726,43.80559,32.99174,43.790073,-5.4099274,-5.394409
2018-07-29,76128533B12343314564708,Morena,contained_grid,3.1485715,11.9800005,20.240356,105.34999,0.023390593,0.13360049,0.00051025173,7,Heavy Rain Watch,False,3.1485715,0.94079894,6.5855927,0.93858176,6.570072,-2.2099898,-2.2077725
2018-07-29,76128533B12380735325851,Akola,contained_grid,0.9866667,1.25,0.028541664,0.099999994,0.00019795832,0.00019809115,2.489165e-05,6,Low Modelled Signal,False,0.9866667,0.0,0.0,0.0,0.0,-0.9866667,-0.9866667
2018-07-29,76128533B12519626815499,Tapi,contained_grid,4.38,4.9700003,0.0,0.0,0.0011460286,0.0015315384,0.00011971672,6,Low Modelled Signal,False,4.38,0.0,0.0,0.0,0.0,-4.38,-4.38
2018-07-29,76128533B12694285477701,Darbhanga,contained_grid,48.6,63.079998,25.000938,34.504997,0.0053570825,0.0060281926,0.00029692615,4,Low Modelled Signal,False,48.6,43.20559,57.68559,43.19007,57.67007,-5.4099274,-5.394409
2018-07-29,76128533B13272482176343,Bulandshahr,contained_grid,10.494,18.27,4.21675,12.395,0.039130215,0.07807112,0.002363666,5,Low Modelled Signal,False,10.494,5.224474,12.875593,5.2120576,12.860072,-5.281943,-5.2695265
2018-07-29,76128533B13437137070957,Nagaon,contained_grid,17.228,20.880001,18.44925,26.945004,0.0060738674,0.006903535,0.00037430105,5,Low Modelled Signal,False,17.228,11.833592,15.485594,11.818071,15.470073,-5.4099293,-5.394408
2018-07-29,76128533B13552746017223,Faridkot,contained_grid,0.21999998,0.52,1.3441666,1.7649999,0.0028386426,0.003506678,0.00015593688,3,Low Modelled Signal,False,0.21999998,0.0,0.0,0.0,0.0,-0.21999998,-0.21999998
2018-07-29,76128533B13673614951516,Chandauli,contained_grid,48.2475,96.83,68.50312,91.99499,0.04301372,0.09335146,0.010589516,4,Low Modelled Signal,False,48.2475,42.853092,91.43559,42.837574,91.420074,-5.4099274,-5.394409
2018-07-29,76128533B13697452453823,Kangra,contained_grid,3.9399998,4.7,8.1525,30.522501,0.0013852178,0.0017620645,2.2637036e-05,8,Low Modelled Signal,False,3.9399998,0.0,0.0,0.0,0.0,-3.9399998,-3.9399998
2018-07-29,76128533B13733639953372,Phek,contained_grid,65.6875,74.07,50.358746,67.94999,0.027495608,0.03683216,0.00031547478,4,Low Modelled Signal,False,65.6875,60.29309,68.67559,60.277573,68.66007,-5.4099274,-5.394409
2018-07-29,76128533B13791982054894,Bathinda,contained_grid,0.22142859,1.22,0.7350001,4.1800003,0.0018157752,0.0030753152,0.00017828438,7,Low Modelled Signal,False,0.22142859,0.0,0.0,0.0,0.0,-0.22142859,-0.22142859
2018-07-29,76128533B13908294104682,Amethi,contained_grid,76.08,81.97,44.08281,63.4975,0.10025865,0.111787386,0.004138136,4,Heavy Rain Watch,False,76.08,70.68559,76.57559,70.670074,76.560074,-5.4099274,-5.394409
2018-07-29,76128533B14033116794334,Siwan,contained_grid,68.36667,70.43,25.89,49.805,0.014747318,0.017528936,0.00033789393,3,Low Modelled Signal,False,68.36667,62.97226,65.03559,62.95674,65.02007,-5.4099274,-5.394409
2018-07-29,76128533B1420136949169,South East,nearest_grid,1.09,1.09,0.035,0.035,0.0016626277,0.0016626277,4.5836627e-05,1,Low Modelled Signal,False,1.09,0.0,0.0,0.0,0.0,-1.09,-1.09
2018-07-29,76128533B14243635342908,Bhandara,contained_grid,2.995,4.0,0.021666666,0.13,0.002319268,0.005003427,8.742943e-05,6,Low Modelled Signal,False,2.995,0.0,0.0,0.0,0.0,-2.995,-2.995
2018-07-29,76128533B14292125820380,Dakshin Bastar Dantewada,contained_grid,8.57,17.529999,0.305,0.90999997,0.0049489867,0.009913502,0.002037089,4,Low Modelled Signal,False,8.57,3.8577962,12.1355915,3.8500357,12.12007,-4.719964,-4.7122035
2018-07-29,76128533B14403163214152,Bishnupur,contained_grid,16.300001,16.300001,42.8775,42.8775,0.016906554,0.016906554,0.00016769524,1,Low Modelled Signal,False,16.300001,10.905594,10.905594,10.890073,10.890073,-5.4099283,-5.3944073
2018-07-29,76128533B14534161138054,Bijnor,contained_grid,8.532,14.77,5.58775,16.94,0.017041793,0.023140915,0.0018265949,5,Low Modelled Signal,False,8.532,3.1375923,9.375593,3.1220715,9.360072,-5.4099283,-5.3944073
2018-07-29,76128533B14598081584747,Balrampur,contained_grid,40.615383,52.25,21.759615,41.285,0.0459012,0.0689147,0.006256788,13,Low Modelled Signal,False,40.615383,35.220978,46.85559,35.20546,46.840073,-5.4099236,-5.3944054
2018-07-29,76128533B14849085202492,Jaisalmer,contained_grid,0.0,0.0,0.0,0.0,0.00016926951,0.0002864903,2.908731e-05,55,Low Modelled Signal,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-29,76128533B14968875277413,Narayanpet,contained_grid,0.59999996,0.8,0.09208333,0.27624997,0.00016601273,0.000172779,2.1472943e-05,3,Low Modelled Signal,False,0.59999996,0.0,0.0,0.0,0.0,-0.59999996,-0.59999996
2018-07-29,76128533B14984770113274,Shahid Bhagat Singh Nagar,contained_grid,6.33,10.35,0.24625,0.405,0.004434865,0.006564551,0.00011109755,2,Low Modelled Signal,False,6.33,2.4777963,4.9555926,2.470036,4.940072,-3.859964,-3.8522036
2018-07-29,76128533B15157901669242,Majuli,contained_grid,14.220001,14.220001,11.537499,11.537499,0.0065870536,0.0065870536,9.546838e-05,1,Low Modelled Signal,False,14.220001,8.825594,8.825594,8.810073,8.810073,-5.4099283,-5.3944073
2018-07-29,76128533B15180319517641,Daman,nearest_grid,3.5499997,3.5499997,0.18249997,0.18249997,0.0011242023,0.0011242023,8.419956e-05,1,Low Modelled Signal,False,3.5499997,0.0,0.0,0.0,0.0,-3.5499997,-3.5499997
2018-07-29,76128533B15337568968545,Erode,contained_grid,2.3625,10.2,0.054218747,0.28499997,0.00048264928,0.001709768,0.00014027074,8,Low Modelled Signal,False,2.3625,0.600699,4.805592,0.59875894,4.7900715,-1.763741,-1.761801
2018-07-29,76128533B15342706434354,Etah,contained_grid,22.460001,31.2,70.64625,99.7175,0.124699675,0.16370074,0.0008601793,5,Heavy Rain Watch,False,22.460001,17.736475,25.805593,17.724058,25.790073,-4.735943,-4.723526
2018-07-29,76128533B15550697205080,Chikmagalur,contained_grid,3.4533334,9.84,0.98499995,2.8725,0.001613376,0.00536133,0.0002959227,9,Low Modelled Signal,False,3.4533334,0.8040863,4.4455924,0.79891276,4.430072,-2.6544206,-2.6492472
2018-07-29,76128533B15567489974292,Baramula,contained_grid,0.90000004,1.1,1.6449999,2.5949998,0.00025207753,0.00032998674,1.2238425e-05,3,Low Modelled Signal,False,0.90000004,0.0,0.0,0.0,0.0,-0.90000004,-0.90000004
2018-07-29,76128533B15601995412161,Simdega,contained_grid,63.25375,87.0,10.855625,17.2125,0.0992353,0.13955945,0.008525715,8,Heavy Rain Watch,False,63.25375,57.85934,81.60559,57.843822,81.59007,-5.4099274,-5.394409
2018-07-29,76128533B1566053393466,Tikamgarh,contained_grid,9.571428,15.93,1.5762501,6.5725,0.029144121,0.046801794,0.00031994743,7,Low Modelled Signal,False,9.571428,4.3068514,10.535593,4.2957654,10.520072,-5.275663,-5.264577
2018-07-29,76128533B15835290978888,Jalaun,contained_grid,40.203335,46.1,64.01833,89.79749,0.040105317,0.05090434,0.00067728816,6,Low Modelled Signal,False,40.203335,34.808926,40.70559,34.793407,40.69007,-5.4099274,-5.394409
2018-07-29,76128533B15993411864574,Durg,contained_grid,18.935,27.329998,0.2846875,0.45499998,0.02015853,0.021946989,0.001985442,4,Low Modelled Signal,False,18.935,13.540592,21.93559,13.525071,21.92007,-5.4099283,-5.3944073
2018-07-29,76128533B1621599562140,Koriya,contained_grid,37.14417,48.18,9.707396,16.888748,0.047566157,0.058518108,0.0016379117,12,Low Modelled Signal,False,37.14417,31.749758,42.78559,31.734238,42.770073,-5.409931,-5.394411
2018-07-29,76128533B16271917438029,The Dangs,contained_grid,3.95,4.58,0.0,0.0,0.00064804906,0.0007330302,9.016291e-05,3,Low Modelled Signal,False,3.95,0.0,0.0,0.0,0.0,-3.95,-3.95
2018-07-29,76128533B1629699732681,Ramanathapuram,contained_grid,20.453333,25.46,0.21041667,0.80500007,0.0019450014,0.0022249501,0.00021356237,6,Low Modelled Signal,False,20.453333,15.058926,20.065592,15.0434065,20.050072,-5.4099264,-5.3944073
2018-07-29,76128533B16442413169750,Mumbai,nearest_grid,4.5,4.5,0.9,0.9,0.0016635645,0.0016635645,0.00017385444,1,Low Modelled Signal,False,4.5,0.0,0.0,0.0,0.0,-4.5,-4.5
2018-07-29,76128533B1645877589145,Tiruchirappalli,contained_grid,5.7450004,8.0,0.6372916,1.2499999,0.00081433804,0.0014099432,7.473103e-05,6,Low Modelled Signal,False,5.7450004,0.57946277,2.6055923,0.5717025,2.5900717,-5.173298,-5.165538
2018-07-29,76128533B16476001647323,Panch Mahals,contained_grid,2.1125,2.35,0.260625,0.94,0.00031044465,0.00034330573,4.112351e-05,4,Low Modelled Signal,False,2.1125,0.0,0.0,0.0,0.0,-2.1125,-2.1125
2018-07-29,76128533B16628456658675,Chamarajanagar,contained_grid,0.3285714,0.6,0.19214284,1.2674999,0.00013472025,0.00017220578,4.8722784e-05,7,Low Modelled Signal,False,0.3285714,0.0,0.0,0.0,0.0,-0.3285714,-0.3285714
2018-07-29,76128533B16674973717653,Katni,contained_grid,21.153751,30.300001,5.628281,10.224999,0.019300302,0.023350991,0.0004247252,8,Low Modelled Signal,False,21.153751,15.759344,24.905594,15.743822,24.890072,-5.4099293,-5.3944073
2018-07-29,76128533B16749627383755,Hailakandi,contained_grid,5.19,9.77,23.164999,26.96,0.0027351542,0.0040871436,0.0001554547,2,Low Modelled Signal,False,5.19,2.1877964,4.3755927,2.180036,4.360072,-3.009964,-3.0022037
2018-07-29,76128533B16781044866906,Jamui,contained_grid,64.80499,67.869995,17.975624,29.202496,0.022323046,0.02260161,0.002017252,4,Low Modelled Signal,False,64.80499,59.410587,62.475586,59.39507,62.460068,-5.4099236,-5.3944054
2018-07-29,76128533B16811573188243,Puruliya,contained_grid,31.553335,43.919994,23.395973,32.43375,0.012674119,0.021539306,0.003061942,9,Low Modelled Signal,False,31.553335,26.158926,38.525585,26.143406,38.510067,-5.4099293,-5.394409
2018-07-29,76128533B16889790752134,Ariyalur,contained_grid,3.3433335,4.8100004,5.374583,6.8749995,0.00035694553,0.00042705212,0.00013133774,3,Low Modelled Signal,False,3.3433335,0.0,0.0,0.0,0.0,-3.3433335,-3.3433335
2018-07-29,76128533B17109302371020,Darjiling,contained_grid,143.80333,169.17,16.288332,26.642498,0.033082057,0.03833525,0.0018729222,3,Low Modelled Signal,False,143.80333,138.40892,163.77559,138.3934,163.76007,-5.4099274,-5.394409
2018-07-29,76128533B1711704044407,North Goa,contained_grid,7.8950005,8.09,0.00375,0.0075,0.0037389689,0.0041031614,0.0005479449,2,Low Modelled Signal,False,7.8950005,2.5005927,2.6955924,2.4850721,2.6800718,-5.4099283,-5.3944077
2018-07-29,76128533B17261532861377,Jamtara,contained_grid,37.483334,41.629997,52.617504,67.055,0.011680518,0.013535374,0.00032377258,3,Low Modelled Signal,False,37.483334,32.088924,36.235588,32.073406,36.22007,-5.4099274,-5.394409
2018-07-29,76128533B17292264941997,Mungeli,contained_grid,26.08,30.579998,0.8459375,1.155,0.050961137,0.069828086,0.0009729533,4,Low Modelled Signal,False,26.08,20.685593,25.18559,20.670073,25.17007,-5.4099274,-5.3944073
2018-07-29,76128533B17472905712757,Papum Pare,contained_grid,35.578003,68.380005,23.99725,41.499992,0.011263475,0.015287785,0.00049201155,5,Low Modelled Signal,False,35.578003,30.183594,62.985596,30.168072,62.970078,-5.409931,-5.394409
2018-07-29,76128533B17762399278073,Pashchim Champaran,contained_grid,38.55125,49.839996,7.4882812,14.119999,0.0069033448,0.011176198,0.00071965845,8,Low Modelled Signal,False,38.55125,33.15684,44.445587,33.141323,44.43007,-5.4099274,-5.394409
2018-07-29,76128533B17968019348564,Morigaon,contained_grid,17.54,18.06,5.4925,7.0999994,0.010249015,0.010724312,0.00017122725,2,Low Modelled Signal,False,17.54,12.145593,12.665592,12.130072,12.650071,-5.4099293,-5.394408
2018-07-29,76128533B18243475101734,Mirzapur,contained_grid,45.07,50.25,56.347183,60.89374,0.030389953,0.03731924,0.0015601137,4,Low Modelled Signal,False,45.07,39.67559,44.85559,39.660072,44.840073,-5.4099274,-5.394409
