shapeID,shapeName,date,mapping_method,gefs_mean_mm,gefs_max_mm,observed_mean_mm,observed_max_mm,heavy_probability_mean,heavy_probability_max,very_heavy_probability_max,grid_cells,risk_level,very_heavy_experimental,correction_raw_mean_mm,global_corrected_mean_mm,global_corrected_max_mm,regime_corrected_mean_mm,regime_corrected_max_mm,regime_adjustment_mm,global_adjustment_mm,trust_grid_cells,observation_confidence_mean,observation_confidence_min,low_confidence_risk_mean,low_confidence_risk_max,low_confidence_cell_fraction,confidence_available_fraction,selective_trust_raw_mean_mm,selective_trust_raw_max_mm,selective_adjustment_mean_mm,observation_reliability_signal,geographic_grid_cells,elevation_mean_m,elevation_max_m,terrain_relief_mean_m,terrain_relief_max_m,slope_mean_degrees,slope_max_degrees,distance_to_coast_min_km,distance_to_coast_mean_km,coastal_fraction_25km,coastal_fraction_50km,coastal_fraction_75km,coastal_fraction_100km,coastal_fraction_150km,orographic_cell_fraction,coastal_orographic_fraction,dominant_geographic_regime_code,coastal_district_75km,orographic_district,dominant_geographic_regime
76128533B88481188307630,Muzaffarpur,2018-07-27,contained_grid,17.23,21.219999,12.863125,15.9875,0.014355466,0.015481695,0.00044307252,4,Low Modelled Signal,False,17.23,11.835592,15.825592,11.820071,15.810071,-5.4099283,-5.3944073,4,0.52591074,0.5153149,0.22060415,0.29802835,0.75,1.0,13.013524,15.810071,1.1934528,Elevated observation disagreement,4,57.559723,66.0,5.440278,5.8944435,0.010238737,0.011158712,458.6965,486.17102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B95879808095476,Mysore,2018-07-27,contained_grid,0.53857148,1.6500001,1.5542858,5.2787499,0.00027755622,0.00078464381,0.00018894295,7,Low Modelled Signal,False,0.53857148,0.0,0.0,0.0,0.0,-0.53857148,-0.53857148,7,0.7290849,0.5917652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,7,777.89844,1121.0,160.1016,259.25555,0.14042465,0.16020234,85.42146,108.30615,0.0,0.0,0.0,0.4285714285714285,1.0,0.0,0.0,0,False,False,Interior plain
76128533B99037046327658,Nabarangapur,2018-07-27,contained_grid,9.1149998,14.119999,0.13078125,0.46499997,0.0049409736,0.0070028184,0.00095002056,8,Low Modelled Signal,False,9.1149998,3.9666944,8.7255917,3.9550538,8.7100706,-5.159946,-5.1483054,8,0.83086956,0.78542787,0.0,0.0,0.0,1.0,3.9550538,8.710071,0.0,Higher observation agreement,8,584.8883,919.0,164.61166,313.88556,0.23708399,0.5197853,159.38782,207.54265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B71390118115414,Nadia,2018-07-27,contained_grid,33.766666,78.940002,20.667498,25.965,0.083092354,0.19713207,0.00408292,6,Heavy Rain Watch,False,33.766666,29.578728,73.545593,29.56838,73.530075,-4.1982861,-4.1879387,6,0.5165627,0.46538493,0.4954929,0.8879375,0.8333333333333334,0.8333333333333334,31.472174,73.530075,1.9037911,Elevated observation disagreement,6,13.975555,26.0,8.857778,13.76,0.005825503,0.009716787,85.40724,131.46075,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.0,0.0,0,False,False,Interior plain
76128533B13437137070957,Nagaon,2018-07-27,contained_grid,24.658001,31.009998,6.81075,15.788751,0.010602317,0.014752995,0.0020207332,5,Low Modelled Signal,False,24.658001,19.263592,25.615591,19.248072,25.600071,-5.4099293,-5.3944092,5,0.61048806,0.5153149,0.05960567,0.29802835,0.2,1.0,19.570536,27.212383,0.32246247,Higher observation agreement,5,99.05577,765.0,291.54425,630.7833,0.20339265,0.36452994,344.0573,368.87936,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0,False,True,Interior plain
76128533B88466433485589,Nagapattinam,2018-07-27,contained_grid,2.54,3.33,0.29624999,0.35,0.00026022096,0.00026192862,3.1004052e-05,2,Low Modelled Signal,False,2.54,0.0,0.0,0.0,0.0,-2.54,-2.54,2,0.84319425,0.82940173,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,2,3.4805555,15.0,8.019444,10.02,0.013883965,0.017555868,10.967782,11.579561,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B31246189674263,Nagarkurnool,2018-07-27,contained_grid,0.14333333,0.35,0.0175,0.067500003,0.00014996981,0.00017496423,2.4766749e-05,9,Low Modelled Signal,False,0.14333333,0.0,0.0,0.0,0.0,-0.14333333,-0.14333333,9,0.8750515,0.78347856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,9,466.13742,877.0,174.75148,355.91,0.2240687,0.41804564,148.05121,197.8121,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0,False,False,Interior plain
76128533B43544960343942,Nagaur,2018-07-27,contained_grid,1.3088889,16.3,0.044861108,0.57749999,0.0025511717,0.015128826,0.00078827655,27,Low Modelled Signal,False,1.3088889,0.55041426,10.905592,0.54926455,10.890071,-0.75962436,-0.75847465,27,0.8994785,0.76473373,0.0,0.0,0.0,1.0,0.54926455,10.890071,0.0,Higher observation agreement,27,339.5852,580.0,53.85922,168.60779,0.061325952,0.18731502,473.48465,540.80817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B3026318797185,Nagpur,2018-07-27,contained_grid,1.6826667,2.1499999,0.030750001,0.17,0.00023432412,0.00027774638,3.1360083e-05,15,Low Modelled Signal,False,1.6826667,0.0,0.0,0.0,0.0,-1.6826667,-1.6826667,15,0.8843765,0.83431274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,15,330.61475,570.0,107.785255,202.53333,0.11841301,0.23878394,495.2101,546.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B50374927918374,Nainital,2018-07-27,contained_grid,28.135998,32.32,2.7535,7.1400003,0.011206401,0.015654281,0.00035555768,5,Low Modelled Signal,False,28.135998,22.741592,26.925592,22.72607,26.910072,-5.4099274,-5.3944054,5,0.64522326,0.55460155,0.0,0.0,0.0,1.0,22.72607,26.910072,0.0,Higher observation agreement,5,777.1647,2479.0,1036.2354,1422.6333,1.4710071,1.7350632,987.5989,1002.5868,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B51363853289247,Nalanda,2018-07-27,contained_grid,15.510001,18.990002,8.0062504,9.1575003,0.020904906,0.025838828,0.00021010933,2,Low Modelled Signal,False,15.510001,10.115594,13.595594,10.100073,13.580073,-5.4099283,-5.3944073,2,0.55646384,0.55621696,0.0,0.0,0.0,1.0,10.100073,13.580073,0.0,Higher observation agreement,2,56.09111,74.0,15.90889,16.983334,0.038519472,0.039025743,391.70984,399.68695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B40995085026980,Nalbari,2018-07-27,contained_grid,33.639999,35.549999,3.995625,4.53125,0.030094905,0.044329576,0.0014650578,2,Low Modelled Signal,False,33.639999,28.245594,30.155592,28.230072,30.140072,-5.4099274,-5.3944054,2,0.6108091,0.58928293,0.0,0.0,0.0,1.0,28.230072,30.140072,0.0,Higher observation agreement,2,50.30278,74.0,11.697222,16.255554,0.10149899,0.16790599,295.68512,311.9239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B8892495882090,Nalgonda,2018-07-27,contained_grid,0.0033333332,0.02,0.10763889,0.3,0.00019334494,0.00021651889,2.6198168e-05,9,Low Modelled Signal,False,0.0033333332,0.0,0.0,0.0,0.0,-0.0033333332,-0.0033333332,9,0.8634704,0.82862395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,9,241.80197,605.0,110.86469,249.05222,0.19782653,0.3242789,140.22943,176.6418,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0,False,False,Interior plain
76128533B51372664315362,Namakkal,2018-07-27,contained_grid,1.835,2.8600001,1.0474999,2.1949999,0.00012238233,0.00013204658,3.9235318e-05,4,Low Modelled Signal,False,1.835,0.0,0.0,0.0,0.0,-1.835,-1.835,4,0.7528242,0.66147894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,4,306.50696,1316.0,626.49304,940.2367,0.28170684,0.37798774,156.16455,169.46895,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2,False,True,Interior orographic
76128533B1875965515331,Namsai,2018-07-27,contained_grid,34.895,45.780003,2.9299998,3.2999997,0.01321598,0.015068058,0.00018361869,2,Low Modelled Signal,False,34.895,29.500591,40.385593,29.485073,40.370075,-5.4099274,-5.3944092,2,0.6130159,0.605824,0.0,0.0,0.0,1.0,29.485073,40.370075,0.0,Higher observation agreement,2,289.36,1919.0,929.64,1540.3033,1.1954153,2.0451183,693.55994,701.699,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,False,True,Interior plain
76128533B63783580004876,Nanded,2018-07-27,contained_grid,0.676,1.13,0.050333332,0.37,0.00012654166,0.00016138139,2.4598823e-05,15,Low Modelled Signal,False,0.676,0.0,0.0,0.0,0.0,-0.676,-0.676,15,0.88299716,0.7941282,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,15,404.9324,644.0,116.667625,241.87332,0.100609794,0.21558537,423.43433,452.26517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B61304308285665,Nandurbar,2018-07-27,contained_grid,5.2142859,7.6000004,1.5606563e-15,6.5725204e-15,0.001891854,0.003533606,0.00027686718,7,Low Modelled Signal,False,5.2142859,0.51382536,2.2055926,0.50717366,2.1900721,-4.7071123,-4.7004604,7,0.8714433,0.8059667,0.0,0.0,0.0,1.0,0.50717366,2.190072,0.0,Higher observation agreement,7,356.9689,1116.0,417.60254,677.17334,0.31132635,0.5104164,88.43311,126.05961,0.0,0.0,0.0,0.1428571428571428,0.8571428571428571,0.4285714285714285,0.0,0,False,True,Interior plain
76128533B14968875277413,Narayanpet,2018-07-27,contained_grid,0.88333338,1.49,0.21416666,0.325,0.00017424289,0.00018262392,2.4766749e-05,3,Low Modelled Signal,False,0.88333338,0.0,0.0,0.0,0.0,-0.88333338,-0.88333338,3,0.8408997,0.8037694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,3,457.72742,644.0,107.93926,172.42444,0.13306744,0.2081328,302.87372,307.42297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B89979485471283,Narayanpur,2018-07-27,contained_grid,5.4433331,6.1899996,0.264375,0.4975,0.0016807946,0.0018403382,0.00029753399,6,Low Modelled Signal,False,5.4433331,0.23019736,0.79559183,0.22502382,0.78007126,-5.2183094,-5.2131357,6,0.79025096,0.76102906,0.0,0.0,0.0,1.0,0.22502382,0.78007126,0.0,Higher observation agreement,6,595.47205,921.0,264.02795,304.56335,0.2628663,0.4381028,271.27747,299.60452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B46866455993508,Narmada,2018-07-27,contained_grid,6.0924997,7.1700001,0.0,0.0,0.0026152921,0.0035981636,0.00038993047,4,Low Modelled Signal,False,6.0924997,0.83919406,1.7755923,0.82755363,1.7600718,-5.264946,-5.2533054,4,0.86515677,0.7918498,0.0,0.0,0.0,1.0,0.82755363,1.7600718,0.0,Higher observation agreement,4,228.47305,734.0,311.02695,415.68445,0.2894575,0.44700572,37.499786,54.014313,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B20683890392439,Narsimhapur,2018-07-27,contained_grid,1.08,2.4200001,0.38333333,1.5775001,0.00038362725,0.00084221538,7.5608594e-05,9,Low Modelled Signal,False,1.08,0.0,0.0,0.0,0.0,-1.08,-1.08,9,0.7858558,0.6916316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,9,410.86185,898.0,178.24925,457.71777,0.1852173,0.4223483,561.04517,613.7613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B50056157736049,Nashik,2018-07-27,contained_grid,3.0182607,8.5700006,0.73402172,4.165,0.0010299514,0.0050993762,0.00052429613,23,Low Modelled Signal,False,3.0182607,0.32532039,3.1755929,0.32262117,3.1600723,-2.6956396,-2.6929402,23,0.7815744,0.61411816,0.0,0.0,0.0,1.0,0.32262117,3.1600723,0.0,Higher observation agreement,23,594.53296,1270.0,311.90182,627.79224,0.23961401,0.6311662,62.905067,126.63282,0.0,0.0,0.0869565217391304,0.2608695652173913,0.7391304347826086,0.1304347826086956,0.0,0,True,False,Interior plain
76128533B6397758882978,Navsari,2018-07-27,contained_grid,5.02,5.54,0.53593749,0.88,0.0025152299,0.0041221166,0.00016921376,4,Low Modelled Signal,False,5.02,0.062796116,0.14559221,0.05503583,0.13007164,-4.9649639,-4.9572039,4,0.8025,0.7312548,0.0,0.0,0.0,1.0,0.05503583,0.13007164,0.0,Higher observation agreement,4,32.54667,336.0,75.70334,244.06445,0.1150359,0.281346,3.3289692,12.898224,0.75,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B36625800127334,Nawada,2018-07-27,contained_grid,10.493333,14.6,15.684166,17.709999,0.012814076,0.019700244,0.00022158596,3,Low Modelled Signal,False,10.493333,5.2437286,9.2055931,5.2333813,9.1900721,-5.2599516,-5.2496042,3,0.5152788,0.50969964,0.29845428,0.364371,1.0,1.0,6.8088164,11.161293,1.5754353,Elevated observation disagreement,3,93.52,562.0,256.48,432.73334,0.16465479,0.26533055,350.63803,358.74588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B77719785699048,Nayagarh,2018-07-27,contained_grid,14.441666,18.269999,1.18875,3.59,0.012606026,0.019136515,0.0055037546,6,Low Modelled Signal,False,14.441666,9.0472584,12.875591,9.0317373,12.86007,-5.4099283,-5.3944073,6,0.7451768,0.57408506,0.0,0.0,0.0,1.0,9.031737,12.86007,0.0,Higher observation agreement,6,183.03833,772.0,440.12833,502.52444,0.18261509,0.29990035,21.483557,54.689404,0.1666666666666666,0.5,0.8333333333333334,1.0,1.0,0.1666666666666666,0.0,1,True,False,Coastal plain
76128533B77191913035963,Neemuch,2018-07-27,contained_grid,1.33,1.81,0.0016666666,0.01,0.00059836061,0.00069311186,5.1187482e-05,6,Low Modelled Signal,False,1.33,0.0,0.0,0.0,0.0,-1.33,-1.33,6,0.91431886,0.8716001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,6,465.60983,592.0,97.22351,145.69888,0.045084536,0.077136554,305.10287,340.1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B58262202014972,New Delhi,2018-07-27,nearest_grid,8.9700003,8.9700003,18.1775,18.1775,0.027132615,0.027132615,0.00021854576,1,Low Modelled Signal,False,8.9700003,3.5755925,3.5755925,3.5600719,3.5600719,-5.4099283,-5.3944077,1,0.50494385,0.50494385,0.42055923,0.42055923,1.0,1.0,5.835267,5.835267,2.2751951,Elevated observation disagreement,1,231.76334,308.0,76.236664,76.236664,0.026391849,0.026391849,805.08435,805.08435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B33103505211400,Nicobars,2018-07-27,contained_grid,16.115,18.389999,21.204372,39.894997,0.00094663759,0.0012179071,8.9799512e-05,2,Low Modelled Signal,False,16.115,10.720592,12.995592,10.705072,12.980071,-5.4099274,-5.3944073,2,0.6483073,0.6483073,0.0,0.0,0.0,0.0,10.705072,12.980071,0.0,Higher observation agreement,2,45.724445,420.0,256.77557,344.77444,0.02982707,0.055571076,0.23875742,1.9366397,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B25280172436550,Nirmal,2018-07-27,contained_grid,0.86400002,1.08,0.091999993,0.20874999,0.00013846121,0.0001465127,2.3003366e-05,5,Low Modelled Signal,False,0.86400002,0.0,0.0,0.0,0.0,-0.86400002,-0.86400002,5,0.84858257,0.8268563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,5,364.84042,615.0,159.35956,297.97446,0.10801549,0.21447802,402.81262,428.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B38767180038480,Niwari,2018-07-27,contained_grid,5.6200004,5.6200004,1.29,1.29,0.0096547967,0.0096547967,0.00015204717,1,Low Modelled Signal,False,5.6200004,0.22559261,0.22559261,0.21007204,0.21007204,-5.4099283,-5.3944077,1,0.7116817,0.7116817,0.0,0.0,0.0,1.0,0.21007204,0.21007204,0.0,Higher observation agreement,1,266.97778,330.0,63.022217,63.022217,0.12525451,0.12525451,669.9,669.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B58493775523243,Nizamabad,2018-07-27,contained_grid,1.1671429,1.46,0.29749998,0.54249996,0.00013578078,0.00014534892,2.17465e-05,7,Low Modelled Signal,False,1.1671429,0.0,0.0,0.0,0.0,-1.1671429,-1.1671429,7,0.8099669,0.76598454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,7,413.68826,638.0,133.74033,201.79556,0.14297983,0.18199037,356.5167,387.80035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B36594996191182,Noney,2018-07-27,contained_grid,24.26,24.26,5.8425002,5.8425002,0.0095646298,0.0095646298,0.00015055669,1,Low Modelled Signal,False,24.26,18.865593,18.865593,18.850071,18.850071,-5.4099293,-5.3944073,1,0.5645822,0.5645822,0.0,0.0,0.0,1.0,18.85007,18.85007,0.0,Higher observation agreement,1,655.7167,1575.0,919.2833,919.2833,0.6544005,0.6544005,285.06088,285.06088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B45574198291616,North ,2018-07-27,nearest_grid,13.61,13.61,15.922502,15.922502,0.029288918,0.029288918,0.00031736679,1,Low Modelled Signal,False,13.61,8.2155914,8.2155914,8.2000713,8.2000713,-5.4099283,-5.3944082,1,0.5146672,0.5146672,0.30568096,0.30568096,1.0,1.0,9.853784,9.853784,1.6537123,Elevated observation disagreement,1,215.66888,223.0,7.3311157,7.3311157,0.0058653606,0.0058653606,815.5891,815.5891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B28397307540277,North  & Middle Andaman,2018-07-27,contained_grid,3.1459999,4.89,2.2244999,4.0349998,0.0017559659,0.0048747635,0.00048600233,5,Low Modelled Signal,False,3.1459999,0.0,0.0,0.0,0.0,-3.1459999,-3.1459999,5,0.6483073,0.6483073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Higher observation agreement,5,35.372665,638.0,234.82735,574.0256,0.030176735,0.06543818,0.49864483,3.47668,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1,True,False,Coastal plain
76128533B65820903826030,North District,2018-07-27,contained_grid,6.5299997,10.849998,3.8441069,16.6525,0.0018408027,0.0036358444,0.00017178891,7,Low Modelled Signal,False,6.5299997,1.6397086,5.4555907,1.6286224,5.4400702,-4.9013772,-4.8902912,7,0.5863064,0.52971506,0.018270632,0.12789443,0.14285714285714285,1.0,1.7274653,5.44007,0.09884281,Higher observation agreement,7,4278.0146,8121.0,1683.9854,2862.1724,2.0346203,3.1954043,461.16714,493.4903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B9976625304286,North East,2018-07-27,contained_grid,6.6900001,6.6900001,26.900005,26.900005,0.024906497,0.024906497,0.00021722532,1,Low Modelled Signal,False,6.6900001,1.2955923,1.2955923,1.2800717,1.2800717,-5.4099283,-5.3944077,1,0.45961717,0.45961717,0.9560819,0.9560819,1.0,1.0,6.4524064,6.4524064,5.1723347,Elevated observation disagreement,1,212.87666,250.0,37.123337,37.123337,0.009841178,0.009841178,828.20355,828.20355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B35759455556328,North Garo Hills,2018-07-27,contained_grid,67.869995,67.869995,2.615,2.615,0.011695768,0.011695768,0.00080090482,1,Low Modelled Signal,False,67.869995,62.475586,62.475586,62.460068,62.460068,-5.4099274,-5.3944092,1,0.65559477,0.65559477,0.0,0.0,0.0,1.0,62.460068,62.460068,0.0,Higher observation agreement,1,101.43445,456.0,354.56555,354.56555,0.21908471,0.21908471,261.70786,261.70786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B1711704044407,North Goa,2018-07-27,contained_grid,15.24,15.49,0.77,0.885,0.01339535,0.016222084,0.0012294099,2,Low Modelled Signal,False,15.24,9.8455925,10.095592,9.8300714,10.080071,-5.4099283,-5.3944073,2,0.39399874,0.30674955,0.8502602,1.0,1.0,1.0,14.429918,14.99,4.599847,Elevated observation disagreement,2,217.81111,961.0,592.1889,596.0578,0.6026032,0.77598727,11.812976,22.442215,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3,True,True,Coastal orographic
76128533B77134386587213,North Tripura,2018-07-27,contained_grid,21.605,25.039999,1.7712501,3.5100002,0.0084434999,0.0097016115,0.00054840161,2,Low Modelled Signal,False,21.605,16.210592,19.645592,16.19507,19.63007,-5.4099293,-5.3944073,2,0.74236435,0.61792403,0.0,0.0,0.0,1.0,16.19507,19.63007,0.0,Higher observation agreement,2,232.94112,811.0,542.05884,559.97,0.31160295,0.3452517,119.84883,130.86621,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,False,True,Interior orographic
76128533B93453964263910,North Twenty Four Parganas,2018-07-27,contained_grid,3.2839999,10.4,22.431499,31.084995,0.024507359,0.085253559,0.0020320187,5,Low Modelled Signal,False,3.2839999,1.0011184,5.0055919,0.99801427,4.9900713,-2.2859857,-2.2828815,5,0.5034053,0.4552841,0.49962798,1.0,0.8,1.0,1.7581943,4.9900713,0.76018006,Elevated observation disagreement,5,5.418222,15.0,6.581778,8.431111,0.0048229904,0.0074729174,13.058275,50.935158,0.2,0.4,0.8,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B71353370080255,North West,2018-07-27,contained_grid,13.61,13.61,15.922502,15.922502,0.029288918,0.029288918,0.00031736679,1,Low Modelled Signal,False,13.61,8.2155914,8.2155914,8.2000713,8.2000713,-5.4099283,-5.3944082,1,0.5146672,0.5146672,0.30568096,0.30568096,1.0,1.0,9.853784,9.853784,1.6537123,Elevated observation disagreement,1,215.66888,223.0,7.3311157,7.3311157,0.0058653606,0.0058653606,815.5891,815.5891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B33451850475260,Nuapada,2018-07-27,contained_grid,9.5550003,19.740002,0.0084374994,0.033749998,0.0064584115,0.0097106006,0.0013306113,4,Low Modelled Signal,False,9.5550003,4.246695,14.345594,4.235054,14.330073,-5.3199463,-5.3083053,4,0.88554394,0.861284,0.0,0.0,0.0,1.0,4.235054,14.330073,0.0,Higher observation agreement,4,426.3922,973.0,415.3578,505.60223,0.28060585,0.36732593,238.15437,265.7106,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,False,True,Interior plain
76128533B20474666262371,Osmanabad,2018-07-27,contained_grid,0.89636368,1.2600001,0.30329543,0.73500001,0.00013718665,0.00014910901,2.3038489e-05,11,Low Modelled Signal,False,0.89636368,0.0,0.0,0.0,0.0,-0.89636368,-0.89636368,11,0.8191301,0.762829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,11,612.3396,789.0,73.20586,168.60553,0.12835263,0.26033908,251.26447,308.05734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B24017517661394,Pakke Kessang,2018-07-27,contained_grid,27.459999,30.23,27.2425,55.102501,0.019295413,0.02304394,0.00073723681,3,Low Modelled Signal,False,27.459999,22.065592,24.835592,22.050072,24.820072,-5.4099274,-5.3944073,3,0.52429074,0.45944354,0.42442822,0.9581332,0.6666666666666666,1.0,24.346197,27.103502,2.2961261,Elevated observation disagreement,3,682.1971,2106.0,1213.8029,1408.1178,1.2535946,1.6723399,439.701,452.0469,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B45381195840581,Pakur,2018-07-27,contained_grid,34.579998,46.709999,23.5,34.662498,0.041439313,0.053994361,0.0091571296,3,Low Modelled Signal,False,34.579998,29.185591,41.31559,29.170069,41.300072,-5.4099293,-5.3944073,3,0.4923235,0.46762073,0.5696657,0.86152196,1.0,1.0,32.25192,45.960842,3.0818493,Elevated observation disagreement,3,102.76704,537.0,252.89961,341.49222,0.15370975,0.1949282,226.98334,246.07143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B19581555782120,Palakkad,2018-07-27,contained_grid,5.6216664,9.1799994,1.20125,2.5449998,0.00092381565,0.0015216937,8.4249448e-05,6,Low Modelled Signal,False,5.6216664,1.0161294,3.7855916,1.0083691,3.770071,-4.6132975,-4.6055369,6,0.7025562,0.550013,0.0,0.0,0.0,1.0,1.0083691,3.770071,0.0,Higher observation agreement,6,264.75778,1853.0,777.9089,1417.1945,0.5405675,1.6096063,31.766699,56.090084,0.0,0.3333333333333333,0.8333333333333334,1.0,1.0,0.6666666666666666,0.5,3,True,True,Coastal orographic
76128533B6050540865870,Palamu,2018-07-27,contained_grid,2.5557141,3.72,18.616072,43.05875,0.0057067657,0.0077636908,0.00014467827,7,Low Modelled Signal,False,2.5557141,0.0,0.0,0.0,0.0,-2.5557141,-2.5557141,7,0.51602554,0.45039406,0.38477835,1.0,0.5714285714285714,1.0,1.0639225,3.72,1.0639225,Elevated observation disagreement,7,262.41205,576.0,192.0165,389.09332,0.15897445,0.2751061,378.3295,417.41843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B37148244536449,Palghar,2018-07-27,contained_grid,6.1833334,10.79,0.78472221,2.1324999,0.0050706663,0.0088463323,0.00094833545,9,Low Modelled Signal,False,6.1833334,1.4013743,5.3955922,1.3944763,5.3800716,-4.788857,-4.7819591,9,0.69564146,0.5877381,0.0,0.0,0.0,1.0,1.3944763,5.3800716,0.0,Higher observation agreement,9,150.96716,862.0,339.36618,522.80334,0.29943016,0.6898333,1.3776406,27.45322,0.4444444444444444,0.7777777777777778,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,1,True,False,Coastal plain
76128533B9783509419210,Pali,2018-07-27,contained_grid,0.12058824,0.54,0.012867646,0.16749999,0.00028449879,0.00050138583,4.0700757e-05,17,Low Modelled Signal,False,0.12058824,0.0,0.0,0.0,0.0,-0.12058824,-0.12058824,17,0.8872805,0.73066276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Higher observation agreement,17,300.22693,1057.0,194.30247,646.4289,0.26331976,0.74218947,298.68588,377.71347,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0,False,False,Interior plain
76128533B71088079535368,Palwal,2018-07-27,contained_grid,14.313334,17.029999,27.535833,39.692497,0.02874873,0.042994328,0.00026113231,3,Low Modelled Signal,False,14.313334,8.9189262,11.635592,8.9034052,11.62007,-5.4099293,-5.3944082,3,0.47221366,0.44851106,0.7781587,1.0,1.0,1.0,13.113189,14.243208,4.209783,Elevated observation disagreement,3,194.29964,307.0,41.700367,103.98555,0.04637495,0.07410802,759.7503,772.0527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
