shapeID,shapeName,mapping_method,geographic_grid_cells,elevation_mean_m,elevation_max_m,terrain_relief_mean_m,terrain_relief_max_m,slope_mean_degrees,slope_max_degrees,distance_to_coast_min_km,distance_to_coast_mean_km,coastal_fraction_25km,coastal_fraction_50km,coastal_fraction_75km,coastal_fraction_100km,coastal_fraction_150km,orographic_cell_fraction,coastal_orographic_fraction,dominant_geographic_regime_code,coastal_district_75km,orographic_district,dominant_geographic_regime
76128533B81661995166840,Mahesana,contained_grid,6,117.0213,535.0,78.812035,315.53998,0.114158355,0.23658921,97.48347,139.00429,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0,False,False,Interior plain
76128533B81694682724865,Uttarkashi,contained_grid,11,3669.2334,6943.0,1721.3124,2871.4321,2.1306431,3.370862,1066.4065,1105.4878,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B81857725777974,Hugli,contained_grid,3,11.486667,28.0,10.513333,15.21,0.01633201,0.030273555,38.858036,52.613354,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B81964529079574,Bilaspur,contained_grid,6,305.84555,815.0,192.48778,452.7811,0.15212245,0.2944481,375.72766,410.8912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B82052450002431,Tuensang,contained_grid,3,1559.9762,3269.0,1174.6904,1657.1167,0.70774513,1.0393541,487.0874,494.198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B8221925175605,Baksa,contained_grid,4,191.36583,1576.0,825.13416,1293.1156,0.9620838,1.4542724,335.60535,346.31268,0.0,0.0,0.0,0.0,0.0,0.75,0.0,2,False,True,Interior orographic
76128533B82240600990321,Sheopur,contained_grid,8,314.1986,503.0,118.426384,178.22888,0.16124141,0.2297591,521.59644,565.3446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B82279368215419,Kakching,contained_grid,1,871.20776,1471.0,599.79224,599.79224,0.2924712,0.2924712,306.41986,306.41986,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B82539771173603,Wayanad,contained_grid,2,813.7722,1761.0,601.7278,969.3011,0.37311447,0.6135616,48.440327,59.27384,0.0,0.5,1.0,1.0,1.0,0.5,0.5,1,True,True,Coastal plain
76128533B82559220423608,Betul,contained_grid,16,594.6252,1102.0,220.31229,505.17224,0.24596101,0.4480314,419.52063,477.66443,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0,False,False,Interior plain
76128533B82601690264832,Sangrur,contained_grid,7,235.98666,259.0,8.299048,11.823334,0.021735445,0.025491472,872.6949,913.62585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B82793215586362,Mokokchung,contained_grid,2,403.23224,1325.0,920.76776,1022.7844,0.9584962,1.0907276,494.31302,512.6698,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B83105693975079,Yanam,nearest_grid,1,4.247778,10.0,5.752222,5.752222,0.010600291,0.010600291,10.572945,10.572945,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B83278580643229,Bagalkot,contained_grid,9,561.1816,686.0,93.929504,117.24109,0.056782953,0.11589529,153.63647,194.84337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B83462627230182,Bhagalpur,contained_grid,3,37.72926,109.0,36.93741,70.412224,0.05065437,0.07511924,315.31815,322.10135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B83644689337946,Kancheepuram,contained_grid,3,39.074444,113.0,65.25889,87.29111,0.07887757,0.09946252,16.010387,26.236883,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B83861010847920,Malappuram,contained_grid,6,176.52351,2156.0,733.4765,1435.7644,0.63375854,1.6023766,7.1175475,32.041466,0.5,0.8333333333333334,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,3,True,True,Coastal orographic
76128533B84094142280102,Jodhpur,contained_grid,34,250.50772,410.0,49.462875,123.936676,0.07263057,0.1302569,384.3658,459.5443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B84129562351919,Sambalpur,contained_grid,11,251.72748,787.0,301.9998,388.43777,0.13949668,0.23258035,163.80441,209.89235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B8426545955058,Amritsar,contained_grid,2,230.37222,246.0,9.627785,10.636673,0.02550154,0.0256269,1034.3088,1039.3717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B84398038505400,Mulugu,contained_grid,4,164.05833,462.0,211.44167,348.17554,0.10184521,0.19899459,223.10623,241.08101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B84417945851362,Porbandar,contained_grid,5,34.55711,484.0,121.842896,404.03778,0.091107845,0.121120684,0.24392381,11.9441395,0.8,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B84622469201834,West Jaintia Hills,contained_grid,3,940.0315,1564.0,507.63516,971.82776,0.87281114,1.3873326,225.86449,255.45003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B84676164211579,Hydrabad,contained_grid,1,558.82666,623.0,64.17334,64.17334,0.08665897,0.08665897,272.21466,272.21466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B84679668760735,Budaun,contained_grid,6,168.41426,192.0,9.752408,11.972229,0.019594828,0.022593949,853.3844,874.0599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B84689409020934,Upper Subansiri,contained_grid,7,2098.66,5000.0,1637.1973,1948.8156,1.6812054,2.3952758,585.31726,609.9687,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B84772375641700,Baudh,contained_grid,4,239.10167,760.0,364.39832,388.0411,0.43080175,0.5254304,111.32555,150.12779,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,False,False,Interior plain
76128533B84772439394056,Mainpuri,contained_grid,4,153.43861,163.0,4.81139,5.537781,0.0130339125,0.015099231,796.9832,815.25256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B84837672903805,Sirsa,contained_grid,6,198.455,214.0,7.2116675,8.557785,0.016188372,0.017733498,810.66614,826.26636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B84927972855096,Yadgir,contained_grid,6,420.17575,645.0,113.32426,217.95444,0.10399596,0.15784368,295.5637,328.13052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B85157820615002,Yadadri Bhongiri,contained_grid,4,397.04498,609.0,115.455,132.06668,0.21450496,0.24075823,222.09288,243.13599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B85389886560116,Shimoga,contained_grid,13,600.1475,1069.0,256.9294,597.97,0.24892491,0.72214085,20.743755,65.87143,0.07692307692307693,0.3076923076923077,0.5384615384615384,0.8461538461538461,1.0,0.07692307692307693,0.07692307692307693,0,True,False,Interior plain
76128533B85627242103654,Lakhimpur,contained_grid,6,148.62038,2129.0,581.37964,1825.7211,0.7947169,1.8039539,482.9605,524.30066,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,False,True,Interior plain
76128533B85695392289827,Bilaspur,contained_grid,2,825.3422,1782.0,916.6578,997.5711,1.1128086,1.1464835,1053.0165,1065.8895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B85747247216737,Dimapur,contained_grid,1,322.94556,1406.0,1083.0544,1083.0544,1.3125254,1.3125254,384.18445,384.18445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B8575303957680,Ratnagiri,contained_grid,11,191.81313,1076.0,343.09598,792.4756,0.45199412,0.7261183,2.8038812,24.959461,0.5454545454545454,1.0,1.0,1.0,1.0,0.36363636363636365,0.36363636363636365,1,True,True,Coastal plain
76128533B85917349021677,Malkangiri,contained_grid,8,370.61374,1262.0,484.88626,795.8822,0.46316198,0.8685505,86.36811,123.370476,0.0,0.0,0.0,0.125,1.0,0.5,0.0,0,False,True,Interior plain
76128533B86048662040782,Panipat,contained_grid,1,228.64778,239.0,10.352219,10.352219,0.017735861,0.017735861,863.35406,863.35406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B86135761305702,Jhunjhunun,contained_grid,8,354.06833,982.0,146.05667,495.23444,0.13249724,0.19311434,650.9944,688.3556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B86368264587575,Alappuzha,contained_grid,2,9.2,79.0,52.800003,68.45556,0.07921497,0.09914816,2.2182317,4.8419075,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B86424887513424,Hingoli,contained_grid,6,471.6687,569.0,76.99796,110.21112,0.08847182,0.12240686,387.37695,417.14963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B86430586962522,Viluppuram,contained_grid,6,71.42278,463.0,136.07722,309.51776,0.1055542,0.14167139,0.34754443,40.08241,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B86721175299079,Haveri,contained_grid,5,589.2427,709.0,90.95732,112.31555,0.059880096,0.106941454,92.98895,110.93253,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0,False,False,Interior plain
76128533B87051210355251,Muzaffarnagar,contained_grid,5,237.69199,256.0,10.708002,16.940002,0.023805186,0.027927816,887.6487,907.4235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B87317961648652,Hapur,contained_grid,1,212.82222,223.0,10.17778,10.17778,0.018484732,0.018484732,869.19336,869.19336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B87327155385261,Kulgam,contained_grid,2,2910.7852,4381.0,1451.215,1628.8589,0.999224,1.0005167,1182.353,1190.5504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B87371000929659,Balrampur,contained_grid,3,152.99149,734.0,185.34184,495.08887,0.27115926,0.45433164,772.81946,790.8781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B87515288456202,Sant Ravidas Nagar (Bhadohi),contained_grid,2,85.85445,146.0,56.145554,62.13333,0.06597785,0.08065202,617.1993,626.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B87833640460819,Hardwar,contained_grid,3,299.30923,815.0,322.02408,488.5589,0.36798075,0.50856954,959.8771,972.0418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B8798165946807,Kandhamal,contained_grid,11,611.0953,1254.0,376.63202,558.9733,0.43671635,0.6556753,93.13434,124.31663,0.0,0.0,0.0,0.09090909090909091,0.8181818181818182,0.18181818181818182,0.0,0,False,False,Interior plain
76128533B88214376170788,Badgam,nearest_grid,1,2322.94,3699.0,1376.06,1376.06,2.5781293,2.5781293,1202.5162,1202.5162,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B88466433485589,Nagapattinam,contained_grid,2,3.4805555,15.0,8.019444,10.02,0.013883965,0.017555868,10.967782,11.579561,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B88481188307630,Muzaffarpur,contained_grid,4,57.559723,66.0,5.440278,5.8944435,0.010238737,0.011158712,458.6965,486.17102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B88623139855224,Mau,contained_grid,4,71.71167,78.0,5.038334,7.213333,0.008389305,0.008814658,570.5194,589.00793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B88669134807148,Chengalputtu,contained_grid,3,59.78926,101.0,36.21074,51.656666,0.08191904,0.09712375,29.488855,45.50961,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B88758450653156,Mathura,contained_grid,5,178.86934,189.0,7.330667,10.902222,0.01512182,0.02152021,726.5511,744.97406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B8878807356913,Mahamaya Nagar,contained_grid,1,174.16667,183.0,8.833328,8.833328,0.016756153,0.016756153,763.27655,763.27655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B88812350838807,Paschim Medinipur,contained_grid,8,32.387917,100.0,31.362083,44.644444,0.051447347,0.06552898,17.869356,52.329624,0.125,0.5,0.875,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B8892495882090,Nalgonda,contained_grid,9,241.80197,605.0,110.86469,249.05222,0.19782653,0.3242789,140.22943,176.6418,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0,False,False,Interior plain
76128533B89024397489955,Chennai,contained_grid,1,6.9144444,57.0,50.085556,50.085556,0.038531013,0.038531013,2.8882036,2.8882036,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B8920527783032,Tinsukia,contained_grid,6,150.57648,1056.0,162.0902,814.03,0.23127635,0.8348503,620.1287,646.66675,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0,False,False,Interior plain
76128533B89228414823983,Charaideo,contained_grid,1,125.28333,434.0,308.71667,308.71667,0.5420348,0.5420348,567.7345,567.7345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B89286042589317,Ujjain,contained_grid,8,488.7971,539.0,36.70292,50.415558,0.042581096,0.06705921,271.1643,301.3212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B8930157583904,Jangaon,contained_grid,3,300.07034,530.0,116.26296,163.01889,0.15973885,0.20846325,208.93498,229.06348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B89374164863010,Vellore,contained_grid,4,377.80917,913.0,298.44083,451.71555,0.31713387,0.47278866,108.803894,128.51738,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0,False,False,Interior plain
76128533B89438858641946,Korba,contained_grid,10,416.34076,995.0,440.15924,605.3211,0.20391579,0.34059304,355.70193,401.8029,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0,False,True,Interior plain
76128533B89575258858457,Tiruvannamalai,contained_grid,7,214.86398,1053.0,317.13602,710.16003,0.30308047,0.588847,57.424507,91.11755,0.0,0.0,0.14285714285714285,0.7142857142857143,1.0,0.2857142857142857,0.0,0,True,True,Interior plain
76128533B89925537847414,Sivaganga,contained_grid,3,83.27037,152.0,44.396297,50.914444,0.11267381,0.13545886,42.55029,53.078415,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B89979485471283,Narayanpur,contained_grid,6,595.47205,921.0,264.02795,304.56335,0.2628663,0.4381028,271.27747,299.60452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B8998698404381,Sitapur,contained_grid,9,132.6821,151.0,7.3179026,12.070007,0.017247902,0.022434918,864.10065,898.3383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B90068096507942,Deoghar,contained_grid,4,237.99055,579.0,195.50946,340.42224,0.09470172,0.12763275,219.08604,237.20651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B90071703601852,Pilibhit,contained_grid,6,181.11592,215.0,16.384073,29.78778,0.070719786,0.23248106,942.1913,978.95996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B90169585758701,Balod,contained_grid,6,354.4913,646.0,102.17538,223.20557,0.08804703,0.18876682,362.33472,391.74905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B90384580518633,Madhubani,contained_grid,5,63.903553,113.0,16.296444,36.515556,0.057324804,0.1348882,440.73898,463.14413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B90551733723251,Gwalior,contained_grid,7,245.62634,417.0,95.65937,116.76666,0.11125644,0.1500814,632.4233,673.1247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B90913053845537,Lower Subansiri,contained_grid,1,1404.81,2259.0,854.18994,854.18994,0.7912255,0.7912255,526.4754,526.4754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B91211372620495,Jalandhar,contained_grid,2,229.675,242.0,10.824997,11.5,0.026846439,0.028167808,988.81323,1002.15027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B91445917652173,Vaishali,contained_grid,3,52.865185,61.0,5.134815,5.7755547,0.007023489,0.008018539,435.79138,452.74893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B91472319248603,Goalpara,contained_grid,3,65.71444,537.0,365.95224,466.5611,0.3811328,0.58748055,261.83133,263.3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B91480770176940,Kokrajhar,contained_grid,4,96.65889,1395.0,353.59113,1168.3556,0.5181628,1.4909313,295.02448,320.1289,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,False,True,Interior plain
76128533B91640519747726,Firozabad,contained_grid,5,159.96666,173.0,7.8333344,9.652222,0.016102256,0.017156804,759.67755,774.5594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B91818883767147,Jajapur,contained_grid,5,54.58489,747.0,259.21512,609.56335,0.1351032,0.33502388,38.298065,69.526665,0.0,0.2,0.6,0.8,1.0,0.4,0.0,1,True,True,Coastal plain
76128533B91871300208785,Gaya,contained_grid,9,152.40321,471.0,178.04123,254.11334,0.17540498,0.35587037,350.38055,386.2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B91881382098572,Kachchh,contained_grid,61,27.310165,374.0,84.31279,343.89,0.05817914,0.16955334,0.82394826,60.842583,0.26229508196721313,0.45901639344262296,0.6557377049180327,0.819672131147541,0.9836065573770492,0.0,0.0,1,True,False,Coastal plain
76128533B91943656836526,Jhalawar,contained_grid,9,356.57098,464.0,72.20679,131.59222,0.0766196,0.104316115,321.61902,404.1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B92044109913630,Hanumangarh,contained_grid,15,194.20645,226.0,14.193554,24.737778,0.018956581,0.033498995,742.96106,777.90607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B92621859299479,Bellary,contained_grid,11,547.5481,1051.0,199.1792,404.79553,0.13178146,0.26690027,143.80598,228.73116,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0,False,False,Interior plain
76128533B92985585225784,Ramban,contained_grid,1,1801.7733,3665.0,1863.2267,1863.2267,1.0544972,1.0544972,1196.1309,1196.1309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B93063337202124,Gariaband,contained_grid,7,403.8754,887.0,236.83888,421.06555,0.18058379,0.3494208,242.2751,294.85962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B93113981386565,Ahmadabad,contained_grid,8,23.696945,70.0,14.303056,20.51889,0.037161194,0.0601438,1.4095539,44.45203,0.25,0.625,0.875,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B93152786731267,Satara,contained_grid,17,719.83905,1404.0,327.33746,506.31665,0.27799028,0.681258,52.596813,103.66634,0.0,0.0,0.23529411764705882,0.47058823529411764,0.8823529411764706,0.058823529411764705,0.0,0,True,False,Interior plain
76128533B93214480696409,Gopalganj,contained_grid,4,70.41194,80.0,5.5880547,6.407776,0.012559664,0.013816786,523.5714,562.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B93240759409313,Jharsuguda,contained_grid,2,221.49222,389.0,146.50778,174.14223,0.06712959,0.086239554,265.37665,273.2854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B93441663686573,Bhilwara,contained_grid,14,424.4465,743.0,76.41064,215.15668,0.11236949,0.18279523,350.98837,395.07413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B93450974047240,Bhavnagar,contained_grid,11,51.919296,471.0,108.535255,380.8889,0.08519308,0.15046048,0.22523685,19.707502,0.6363636363636364,0.9090909090909091,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B93453964263910,North Twenty Four Parganas,contained_grid,5,5.418222,15.0,6.581778,8.431111,0.0048229904,0.0074729174,13.058275,50.935158,0.2,0.4,0.8,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B94126463611805,Gomati,contained_grid,3,78.92815,293.0,148.07185,196.00667,0.09176511,0.10218835,45.894444,60.299305,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B94710820075529,Kurukshetra,contained_grid,3,252.53407,273.0,10.132594,12.293335,0.026654126,0.031439006,916.39685,926.4065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B94847743365739,Dhanbad,contained_grid,4,196.32278,605.0,246.67722,360.09,0.11749768,0.17418106,185.80904,208.06563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B95049353851516,Ambala,contained_grid,2,269.85056,303.0,22.149445,25.752228,0.05451084,0.06718337,951.29736,956.3396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B95075104846315,Prakasam,contained_grid,24,165.15172,842.0,256.2233,495.78445,0.17095838,0.43135428,5.999651,70.641624,0.16666666666666666,0.375,0.5,0.6666666666666666,1.0,0.0,0.0,0,True,False,Interior plain
76128533B9558749744242,Changlang,contained_grid,8,1016.0764,3960.0,1352.6736,2104.83,1.1530774,2.133942,616.5111,678.305,0.0,0.0,0.0,0.0,0.0,0.875,0.0,2,False,True,Interior orographic
76128533B95642877176862,Senapati,contained_grid,2,1604.6616,2852.0,901.3383,1072.6788,0.59216285,0.74052304,376.8456,377.7685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B95764075909869,West Siang,contained_grid,3,1232.567,3813.0,1577.7662,2128.9412,1.32543,1.8173857,636.05566,653.1979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B95879808095476,Mysore,contained_grid,7,777.89844,1121.0,160.1016,259.25555,0.14042465,0.16020234,85.42146,108.30615,0.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.0,0,False,False,Interior plain
76128533B95910687666425,Siang,contained_grid,1,910.7733,2023.0,1112.2267,1112.2267,0.7320289,0.7320289,666.41534,666.41534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B96195300293897,West Garo Hills,contained_grid,4,216.23582,1339.0,432.76416,881.7744,0.44381246,0.5605993,182.95952,217.75818,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,False,True,Interior plain
76128533B96571577519224,Khammam,contained_grid,5,154.4111,687.0,237.5889,534.10443,0.107592106,0.19467388,113.61794,143.10963,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0,False,False,Interior plain
76128533B96584288929219,Banswara,contained_grid,6,253.34981,490.0,143.15019,192.63223,0.19642313,0.28798002,171.93411,199.99995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B96719327593873,Darrang,contained_grid,2,62.708336,81.0,17.791666,18.402222,0.05258941,0.057239044,344.68655,349.9836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B96870418529164,Shahjahanpur,contained_grid,8,156.75125,187.0,10.498751,18.562225,0.01905359,0.025753828,887.4251,928.5896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B97089774514948,South,contained_grid,1,231.76334,308.0,76.236664,76.236664,0.026391849,0.026391849,805.08435,805.08435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B97126567441665,Medak,contained_grid,5,524.86334,652.0,85.13667,104.85666,0.075847484,0.104683615,291.82828,318.39194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B97225684979956,West Tripura,contained_grid,3,55.238514,227.0,90.09482,147.32,0.10179212,0.11280045,58.44043,77.98468,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0,True,False,Interior plain
76128533B97372652494648,Surat,contained_grid,4,26.886667,136.0,36.363335,85.22667,0.06407054,0.1066124,5.208403,23.36388,0.75,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B97425778881707,Kullu,contained_grid,9,3340.4983,6475.0,1646.5016,1938.8701,2.5187364,3.6189826,1106.6414,1142.9744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,False,True,Interior orographic
76128533B9759621355294,Mahasamund,contained_grid,7,303.29367,581.0,154.27779,325.09668,0.060906164,0.09503147,281.74677,315.0309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B9783509419210,Pali,contained_grid,17,300.22693,1057.0,194.30247,646.4289,0.26331976,0.74218947,298.68588,377.71347,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0,False,False,Interior plain
76128533B97836280165555,Lunglei,contained_grid,5,367.372,1422.0,635.62805,949.66003,0.63738716,0.7332125,69.66189,92.53358,0.0,0.0,0.2,0.6,1.0,0.6,0.0,2,True,True,Interior orographic
76128533B9794868259401,Bidar,contained_grid,9,588.88995,684.0,73.77667,106.447754,0.09690347,0.21387361,369.19226,394.2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B98050240849249,Latur,contained_grid,9,586.5926,681.0,67.51852,116.45111,0.10403784,0.23788396,352.7316,384.1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B98308664713511,Baran,contained_grid,10,328.0189,502.0,76.68111,133.32443,0.10612233,0.19755979,450.62848,486.4676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B98420041301261,Kaushambi,contained_grid,2,104.02333,115.0,6.9766655,7.651108,0.01621871,0.021038722,710.4962,728.7227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B9892158671522,Sangli,contained_grid,10,634.94666,920.0,144.65334,275.25555,0.12325213,0.21256922,74.84367,149.42645,0.0,0.0,0.1,0.1,0.5,0.0,0.0,0,True,False,Interior plain
76128533B98951704707517,Kendrapara,contained_grid,3,3.095926,11.0,6.570741,8.38,0.007142332,0.009766805,0.9196436,12.9288025,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,True,False,Coastal plain
76128533B98985252129882,Lakhisarai,contained_grid,3,57.803333,372.0,183.19666,309.19333,0.112674855,0.20860554,340.11185,351.11987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
76128533B99037046327658,Nabarangapur,contained_grid,8,584.8883,919.0,164.61166,313.88556,0.23708399,0.5197853,159.38782,207.54265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,False,Interior plain
