shapeID,shapeName,date,mapping_method,gefs_mean_mm,gefs_max_mm,observed_mean_mm,observed_max_mm,heavy_probability_mean,heavy_probability_max,very_heavy_probability_max,grid_cells,risk_level,very_heavy_experimental,correction_raw_mean_mm,global_corrected_mean_mm,global_corrected_max_mm,regime_corrected_mean_mm,regime_corrected_max_mm,regime_adjustment_mm,global_adjustment_mm
76128533B46268976217915,Baghpat,2018-07-30,contained_grid,9.1300001,10.309999,0.16499999,0.32999998,0.0050282804,0.005087086,0.00089319854,2,Low Modelled Signal,False,9.1300001,3.7587059,4.9387054,3.6662762,4.8462758,-5.4637241,-5.371294
76128533B66612397499770,Bahraich,2018-07-30,contained_grid,73.552856,111.0,40.379108,64.567505,0.11630064,0.14947721,0.01939193,7,Heavy Rain Watch,False,73.552856,68.181564,105.62871,68.089134,105.53628,-5.4637222,-5.3712921
76128533B8221925175605,Baksa,2018-07-30,contained_grid,32.244999,41.349998,23.370625,33.764999,0.032940146,0.049400058,0.010757199,4,Low Modelled Signal,False,32.244999,26.873707,35.978706,26.781277,35.886276,-5.4637222,-5.3712921
76128533B66134271591289,Balaghat,2018-07-30,contained_grid,4.3184614,6.6700001,0.06086538,0.67249995,0.0021910763,0.0062914812,0.00047062864,13,Low Modelled Signal,False,4.3184614,0.24421725,1.2987061,0.21577737,1.2062764,-4.102684,-4.074244
76128533B44395557448920,Balangir,2018-07-30,contained_grid,29.825554,36.439999,10.714861,19.50625,0.053319003,0.070763588,0.0015704917,9,Low Modelled Signal,False,29.825554,24.454262,31.068705,24.361832,30.976274,-5.4637222,-5.3712921
76128533B81147724102706,Baleshwar,2018-07-30,contained_grid,11.124001,19.65,11.281749,28.252495,0.01869165,0.039519221,0.0052037993,5,Low Modelled Signal,False,11.124001,6.376965,14.278706,6.3030214,14.186275,-4.8209791,-4.7470355
76128533B73769926250842,Ballia,2018-07-30,contained_grid,21.049999,22.700001,1.918125,2.0825,0.014548056,0.015842395,0.00081722345,4,Low Modelled Signal,False,21.049999,15.678706,17.328707,15.586276,17.236277,-5.4637232,-5.3712931
76128533B90169585758701,Balod,2018-07-30,contained_grid,0.53333336,0.86,0.0,0.0,0.0002347711,0.00028653521,2.0008163e-05,6,Low Modelled Signal,False,0.53333336,0.0,0.0,0.0,0.0,-0.53333336,-0.53333336
76128533B54306414631532,Baloda Bazar,2018-07-30,contained_grid,16.472,24.300001,1.1854999,2.1624999,0.020409817,0.022982523,0.00090935605,5,Low Modelled Signal,False,16.472,11.100706,18.928707,11.008276,18.836277,-5.4637241,-5.371294
76128533B14598081584747,Balrampur,2018-07-30,contained_grid,22.692308,28.219999,4.8357687,16.719997,0.021065544,0.027706238,0.00056728948,13,Low Modelled Signal,False,22.692308,17.321012,22.848705,17.228584,22.756275,-5.4637241,-5.3712959
76128533B87371000929659,Balrampur,2018-07-30,contained_grid,53.390003,63.780003,8.2679167,10.9725,0.043015819,0.054804791,0.00083003804,3,Low Modelled Signal,False,53.390003,48.018707,58.408707,47.926281,58.31628,-5.4637222,-5.3712959
76128533B52902360321344,Banas Kantha,2018-07-30,contained_grid,1.3226666,2.26,0.00016666666,0.0025,0.00029536049,0.00048301663,4.5563749e-05,15,Low Modelled Signal,False,1.3226666,0.0,0.0,0.0,0.0,-1.3226666,-1.3226666
76128533B45099378029175,Banda,2018-07-30,contained_grid,26.764284,30.179998,30.475714,37.709999,0.072460875,0.083655283,0.00099462154,7,Low Modelled Signal,False,26.764284,21.392992,24.808704,21.300562,24.716274,-5.4637222,-5.3712921
76128533B41744580856133,Bandipore,2018-07-30,contained_grid,0.075,0.2,0.27312499,1.0925,9.205845e-05,0.00015805215,4.848303e-06,4,Low Modelled Signal,False,0.075,0.0,0.0,0.0,0.0,-0.075,-0.075
76128533B76927648517269,Bangalore,2018-07-30,contained_grid,0.20333333,0.47,0.23583333,0.59249997,0.00014064751,0.0001547416,4.1147705e-05,3,Low Modelled Signal,False,0.20333333,0.0,0.0,0.0,0.0,-0.20333333,-0.20333333
76128533B48075109668277,Bangalore Rural,2018-07-30,contained_grid,0.4975,1.1,0.21375,0.52,0.00016502314,0.00017876636,4.1147705e-05,4,Low Modelled Signal,False,0.4975,0.0,0.0,0.0,0.0,-0.4975,-0.4975
76128533B54517225652088,Banka,2018-07-30,contained_grid,43.927498,46.869999,13.585312,22.124998,0.020790963,0.02879066,0.0011971596,4,Low Modelled Signal,False,43.927498,38.556206,41.498703,38.463776,41.406277,-5.4637222,-5.3712921
76128533B20752885472650,Bankura,2018-07-30,contained_grid,8.1445456,11.66,29.642725,51.026249,0.0084273135,0.011291376,0.001986691,11,Low Modelled Signal,False,8.1445456,2.8397329,6.2887058,2.7557058,6.1962762,-5.3888397,-5.3048124
76128533B96584288929219,Banswara,2018-07-30,contained_grid,2.4966667,3.26,0.25666669,0.54500002,0.00029519887,0.00030582407,9.2804781e-05,6,Low Modelled Signal,False,2.4966667,0.0,0.0,0.0,0.0,-2.4966667,-2.4966667
76128533B74938989340684,Bara Banki,2018-07-30,contained_grid,145.332,162.97,32.550251,56.560005,0.12527229,0.187996,0.014070678,5,Heavy Rain Watch,False,145.332,139.96071,157.59871,139.86826,157.50627,-5.4637451,-5.3712921
76128533B15567489974292,Baramula,2018-07-30,contained_grid,0.61666667,1.14,0.054999996,0.16499999,0.00034735491,0.00043529182,1.4332196e-05,3,Low Modelled Signal,False,0.61666667,0.0,0.0,0.0,0.0,-0.61666667,-0.61666667
76128533B98308664713511,Baran,2018-07-30,contained_grid,0.181,0.46,0.26100001,1.605,0.00055218849,0.0005809929,4.9627346e-05,10,Low Modelled Signal,False,0.181,0.0,0.0,0.0,0.0,-0.181,-0.181
76128533B59121537940607,Barddhaman,2018-07-30,contained_grid,15.287,31.549999,10.479625,19.094999,0.011532689,0.019703936,0.0024471986,10,Low Modelled Signal,False,15.287,10.034835,26.178705,9.9516487,26.086275,-5.335351,-5.2521648
76128533B68554447699730,Bareilly,2018-07-30,contained_grid,39.232002,42.480003,4.6395006,9.3950014,0.15911704,0.23988345,0.0022025255,5,Heavy Rain Watch,False,39.232002,33.86071,37.108711,33.76828,37.016281,-5.4637222,-5.3712921
76128533B74482494441458,Bargarh,2018-07-30,contained_grid,13.9025,18.949999,17.29953,26.954998,0.036134616,0.051460449,0.0035066253,8,Low Modelled Signal,False,13.9025,8.5312061,13.578705,8.438776,13.486275,-5.4637241,-5.371294
76128533B75922461866405,Barmer,2018-07-30,contained_grid,0.086500004,0.48000002,0.0216875,0.21124999,0.00023374849,0.00035861952,5.729535e-05,40,Low Modelled Signal,False,0.086500004,0.0,0.0,0.0,0.0,-0.086500004,-0.086500004
76128533B39051871473194,Barnala,2018-07-30,contained_grid,0.77,1.25,0.96875,1.9375,0.0013020698,0.0014471014,2.8157474e-05,2,Low Modelled Signal,False,0.77,0.0,0.0,0.0,0.0,-0.77,-0.77
76128533B47772746709007,Barpeta,2018-07-30,contained_grid,24.7575,32.82,10.395,15.159999,0.013099715,0.016007474,0.0011352119,4,Low Modelled Signal,False,24.7575,19.386206,27.448706,19.293776,27.356276,-5.4637241,-5.371294
76128533B668165975951,Barwani,2018-07-30,contained_grid,2.8187499,3.6000001,0.2684375,0.95499992,0.00055422907,0.00079188985,0.00012451995,8,Low Modelled Signal,False,2.8187499,0.0,0.0,0.0,0.0,-2.8187499,-2.8187499
76128533B47840093719460,Bastar,2018-07-30,contained_grid,4.5157142,10.929999,0.22749999,0.71999997,0.0024307535,0.0062267203,0.00054134533,7,Low Modelled Signal,False,4.5157142,0.79410076,5.5587053,0.78089654,5.4662757,-3.7348175,-3.7216134
76128533B18648944871057,Basti,2018-07-30,contained_grid,125.645,146.64999,25.140625,33.165001,0.11281899,0.13458912,0.001534991,4,Heavy Rain Watch,False,125.645,120.2737,141.2787,120.18127,141.18626,-5.4637299,-5.3712997
76128533B13791982054894,Bathinda,2018-07-30,contained_grid,0.21142857,0.56,7.054674e-15,4.9382719e-14,0.00071554043,0.0010623886,9.4153627e-05,7,Low Modelled Signal,False,0.21142857,0.0,0.0,0.0,0.0,-0.21142857,-0.21142857
76128533B48885555323596,Batod,2018-07-30,contained_grid,1.595,1.72,2.7078125,5.6087499,0.00035784554,0.00043495704,9.6842421e-05,4,Low Modelled Signal,False,1.595,0.0,0.0,0.0,0.0,-1.595,-1.595
76128533B84772375641700,Baudh,2018-07-30,contained_grid,16.272501,27.150002,31.686874,40.717503,0.032709051,0.048574705,0.0084341932,4,Low Modelled Signal,False,16.272501,10.901207,21.778708,10.808777,21.686277,-5.4637241,-5.371294
76128533B5855800361016,Begusarai,2018-07-30,contained_grid,44.370003,54.230003,6.4962502,6.5150003,0.013126511,0.01326072,0.00074282347,2,Low Modelled Signal,False,44.370003,38.998711,48.858711,38.906281,48.766281,-5.4637222,-5.3712921
76128533B74319098136622,Belgaum,2018-07-30,contained_grid,0.84529412,3.6800001,0.32029414,3.01,0.00043882013,0.001328971,0.00014654225,17,Low Modelled Signal,False,0.84529412,0.0,0.0,0.0,0.0,-0.84529412,-0.84529412
76128533B92621859299479,Bellary,2018-07-30,contained_grid,0.097272724,0.44,0.082499996,0.29249999,0.00017279986,0.00021478455,2.5299913e-05,11,Low Modelled Signal,False,0.097272724,0.0,0.0,0.0,0.0,-0.097272724,-0.097272724
76128533B73736605657091,Bemetra,2018-07-30,contained_grid,22.26,28.440001,1.7695836,2.9275005,0.022320798,0.023236163,0.00052525086,3,Low Modelled Signal,False,22.26,16.888706,23.068707,16.796276,22.976276,-5.4637241,-5.371294
76128533B82559220423608,Betul,2018-07-30,contained_grid,2.7381251,3.5100002,0.092187501,0.55500001,0.00045548752,0.0006150367,7.9912752e-05,16,Low Modelled Signal,False,2.7381251,0.0,0.0,0.0,0.0,-2.7381251,-2.7381251
76128533B30246762498957,Bhadradri,2018-07-30,contained_grid,1.901875,3.8899999,0.69921875,2.155,0.00037966517,0.0012612616,8.7123e-05,16,Low Modelled Signal,False,1.901875,0.0,0.0,0.0,0.0,-1.901875,-1.901875
76128533B58797478961083,Bhadrak,2018-07-30,contained_grid,3.6550002,5.8500004,11.73375,12.77,0.0052824188,0.0077063339,0.0018857863,2,Low Modelled Signal,False,3.6550002,0.23935318,0.47870636,0.19313836,0.38627672,-3.4618618,-3.415647
76128533B83462627230182,Bhagalpur,2018-07-30,contained_grid,54.623333,57.420002,11.963333,16.739998,0.011833073,0.013183974,0.00082453142,3,Low Modelled Signal,False,54.623333,49.252041,52.048706,49.159611,51.95628,-5.4637222,-5.3712921
76128533B14243635342908,Bhandara,2018-07-30,contained_grid,2.0366666,2.6899998,0.0,0.0,0.00031141131,0.00033504883,2.1335989e-05,6,Low Modelled Signal,False,2.0366666,0.0,0.0,0.0,0.0,-2.0366666,-2.0366666
76128533B25576352747885,Bharatpur,2018-07-30,contained_grid,5.8328576,8.33,9.7671423,26.094999,0.0045571313,0.008965564,0.00033137106,7,Low Modelled Signal,False,5.8328576,0.96068907,2.9587059,0.90787214,2.8662763,-4.9249854,-4.8721685
76128533B63599385776584,Bharuch,2018-07-30,contained_grid,2.9071429,4.0500002,1.9217856,4.4399996,0.00076426257,0.0014150902,0.00021278694,7,Low Modelled Signal,False,2.9071429,0.0,0.0,0.0,0.0,-2.9071429,-2.9071429
76128533B93450974047240,Bhavnagar,2018-07-30,contained_grid,1.9136364,2.5100002,2.0381815,8.0374994,0.00043080904,0.00054836931,0.00011565025,11,Low Modelled Signal,False,1.9136364,0.0,0.0,0.0,0.0,-1.9136364,-1.9136364
76128533B93441663686573,Bhilwara,2018-07-30,contained_grid,0.0035714284,0.02,0.053124998,0.40249997,0.00053518079,0.00070311635,4.9627346e-05,14,Low Modelled Signal,False,0.0035714284,0.0,0.0,0.0,0.0,-0.0035714284,-0.0035714284
76128533B57712033428660,Bhind,2018-07-30,contained_grid,21.638334,29.42,74.075417,114.62251,0.058938202,0.081970319,0.0014105181,6,Low Modelled Signal,False,21.638334,16.267038,24.048706,16.174608,23.956276,-5.463726,-5.3712959
76128533B42646400584570,Bhiwani,2018-07-30,contained_grid,0.27285716,0.64,0.38428569,1.4549998,0.00051815185,0.00059794384,3.28387e-05,7,Low Modelled Signal,False,0.27285716,0.0,0.0,0.0,0.0,-0.27285716,-0.27285716
76128533B66426066081507,Bhojpur,2018-07-30,contained_grid,21.566668,23.5,4.6679168,7.0450001,0.014885419,0.015574796,0.00046814294,3,Low Modelled Signal,False,21.566668,16.195374,18.128706,16.102943,18.036276,-5.4637241,-5.371294
76128533B22439249004073,Bhopal,2018-07-30,contained_grid,1.112,1.3399999,1.04775,3.1899998,0.0002932119,0.00031402882,1.9323936e-05,5,Low Modelled Signal,False,1.112,0.0,0.0,0.0,0.0,-1.112,-1.112
76128533B5215906594478,Bid,2018-07-30,contained_grid,0.15266666,0.42,0.15700001,1.4349999,0.00018799354,0.00022310887,2.6536749e-05,15,Low Modelled Signal,False,0.15266666,0.0,0.0,0.0,0.0,-0.15266666,-0.15266666
76128533B9794868259401,Bidar,2018-07-30,contained_grid,0.19666666,0.32,5.7238167e-16,4.8849813e-15,0.0001527858,0.00016310239,3.0685333e-05,9,Low Modelled Signal,False,0.19666666,0.0,0.0,0.0,0.0,-0.19666666,-0.19666666
76128533B66145460152555,Bijapur,2018-07-30,contained_grid,3.72,5.12,0.8980208,1.9575,0.00069216295,0.0011506481,5.9564834e-05,12,Low Modelled Signal,False,3.72,0.0,0.0,0.0,0.0,-3.72,-3.72
76128533B40495457052818,Bijapur,2018-07-30,contained_grid,0.027857142,0.15,0.39937499,2.7549999,0.00020007745,0.00022800456,2.4772929e-05,14,Low Modelled Signal,False,0.027857142,0.0,0.0,0.0,0.0,-0.027857142,-0.027857142
76128533B14534161138054,Bijnor,2018-07-30,contained_grid,6.3740001,8.8500004,1.5372499,3.0574999,0.0073855072,0.012743667,0.00049379654,5,Low Modelled Signal,False,6.3740001,1.2932237,3.4787064,1.237766,3.3862767,-5.1362343,-5.0807762
76128533B55039756001726,Bikaner,2018-07-30,contained_grid,0.0,0.0,0.02357558,0.59,0.00051804364,0.00128069,7.4836375e-05,43,Low Modelled Signal,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76128533B85695392289827,Bilaspur,2018-07-30,contained_grid,0.94,1.48,0.0,0.0,0.00077043765,0.0009718528,8.482366e-06,2,Low Modelled Signal,False,0.94,0.0,0.0,0.0,0.0,-0.94,-0.94
76128533B81964529079574,Bilaspur,2018-07-30,contained_grid,20.358334,22.460001,1.765625,4.125,0.021609047,0.025266472,0.00040186703,6,Low Modelled Signal,False,20.358334,14.987039,17.088707,14.894608,16.996277,-5.4637251,-5.371295
76128533B53366745705922,Birbhum,2018-07-30,contained_grid,37.174286,65.75,16.348215,57.067501,0.02541237,0.044954039,0.0037780963,7,Low Modelled Signal,False,37.174286,31.802992,60.378708,31.710562,60.286278,-5.4637241,-5.371294
76128533B14403163214152,Bishnupur,2018-07-30,contained_grid,6.7100005,6.7100005,17.2225,17.2225,0.0065791719,0.0065791719,0.00012319851,1,Low Modelled Signal,False,6.7100005,1.3387065,1.3387065,1.2462769,1.2462769,-5.4637237,-5.371294
76128533B40714385808093,Biswanath,2018-07-30,contained_grid,17.16,17.16,21.025002,21.025002,0.012122812,0.012122812,0.00036027638,1,Low Modelled Signal,False,17.16,11.788706,11.788706,11.696276,11.696276,-5.4637241,-5.371294
76128533B30016122738302,Bokaro,2018-07-30,contained_grid,35.997501,38.75,26.993437,37.91,0.017695975,0.024454918,0.0017430075,4,Low Modelled Signal,False,35.997501,30.626207,33.378708,30.533777,33.286278,-5.4637241,-5.371294
76128533B46490409917345,Bongaigaon,2018-07-30,contained_grid,38.450001,38.450001,10.78,10.78,0.017170995,0.017170995,0.00086639693,1,Low Modelled Signal,False,38.450001,33.078705,33.078705,32.986279,32.986279,-5.4637222,-5.3712959
76128533B84679668760735,Budaun,2018-07-30,contained_grid,27.253334,40.650002,25.638542,38.787498,0.15130554,0.2368632,0.0012857332,6,Heavy Rain Watch,False,27.253334,21.88204,35.278709,21.78961,35.186279,-5.4637241,-5.371294
76128533B13272482176343,Bulandshahr,2018-07-30,contained_grid,4.9460001,9.6099997,12.11925,17.52375,0.0042788545,0.0090022152,0.0017784983,5,Low Modelled Signal,False,4.9460001,1.4254824,4.2387056,1.3885105,4.146276,-3.5574896,-3.5205178
76128533B70021405538438,Buldana,2018-07-30,contained_grid,0.99,1.9400002,1.199375,6.2887502,0.00020228169,0.00025729008,3.5199409e-05,16,Low Modelled Signal,False,0.99,0.0,0.0,0.0,0.0,-0.99,-0.99
76128533B69412164931619,Bundi,2018-07-30,contained_grid,0.0,0.0,0.25236112,0.66750002,0.00055418018,0.0006901325,5.6544286e-05,9,Low Modelled Signal,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76128533B37096001761063,Burhanpur,2018-07-30,contained_grid,2.2716668,2.9300001,0.13395832,0.505,0.00027841344,0.0002899291,5.1849376e-05,6,Low Modelled Signal,False,2.2716668,0.0,0.0,0.0,0.0,-2.2716668,-2.2716668
76128533B12244320360965,Buxar,2018-07-30,contained_grid,22.77,25.879999,5.2550001,6.1849999,0.016576126,0.017198635,0.00050743576,2,Low Modelled Signal,False,22.77,17.398706,20.508705,17.306276,20.416275,-5.4637241,-5.371294
76128533B26964150246712,Cachar,2018-07-30,contained_grid,17.576666,27.5,19.198751,38.978752,0.0074724723,0.0085811876,0.00021644887,6,Low Modelled Signal,False,17.576666,12.205373,22.128706,12.112943,22.036276,-5.4637232,-5.3712931
76128533B19832024635761,Central,2018-07-30,nearest_grid,4.2799997,4.2799997,5.5777604e-14,5.5777604e-14,0.0030667617,0.0030667617,0.00016492693,1,Low Modelled Signal,False,4.2799997,0.0,0.0,0.0,0.0,-4.2799997,-4.2799997
76128533B16628456658675,Chamarajanagar,2018-07-30,contained_grid,0.24285714,0.49999997,3.7232144,16.200001,0.00011517237,0.00014039857,6.8674344e-05,7,Low Modelled Signal,False,0.24285714,0.0,0.0,0.0,0.0,-0.24285714,-0.24285714
76128533B58537895532859,Chamba,2018-07-30,contained_grid,1.9045455,3.76,1.1627272,9.0900002,0.00023708312,0.00045018704,3.1558538e-05,11,Low Modelled Signal,False,1.9045455,0.0,0.0,0.0,0.0,-1.9045455,-1.9045455
76128533B69844709752120,Chamoli,2018-07-30,contained_grid,13.89,32.800003,7.1468749,23.564999,0.012018293,0.041989964,0.0026805915,12,Low Modelled Signal,False,13.89,8.974864,27.428709,8.9055414,27.336279,-4.9844589,-4.9151363
76128533B2761749808956,Champawat,2018-07-30,contained_grid,33.355003,33.720001,13.19125,14.644999,0.017061627,0.017658768,0.00042602187,2,Low Modelled Signal,False,33.355003,27.983707,28.348707,27.891277,28.256277,-5.463726,-5.3712959
76128533B39039541714099,Champhai,2018-07-30,contained_grid,5.62,5.62,13.62,13.62,0.0041385279,0.0041385279,8.0216341e-05,1,Low Modelled Signal,False,5.62,0.24870586,0.24870586,0.15627623,0.15627623,-5.4637237,-5.371294
76128533B13673614951516,Chandauli,2018-07-30,contained_grid,13.4675,20.93,22.209997,30.530001,0.017163144,0.020394817,0.0006441765,4,Low Modelled Signal,False,13.4675,8.1390285,15.558706,8.0697069,15.466276,-5.3977928,-5.3284712
76128533B59855617266389,Chandel,2018-07-30,contained_grid,52.754997,75.970001,38.108753,40.772503,0.01956925,0.022271097,0.00038792458,2,Low Modelled Signal,False,52.754997,47.383705,70.598709,47.291275,70.506279,-5.4637222,-5.3712921
76128533B56050914259601,Chandigarh,2018-07-30,contained_grid,2.4200001,2.4200001,0.0,0.0,0.0018482095,0.0018482095,5.5858563e-05,1,Low Modelled Signal,False,2.4200001,0.0,0.0,0.0,0.0,-2.4200001,-2.4200001
76128533B31342633028465,Chandrapur,2018-07-30,contained_grid,1.2178572,1.72,0.028839286,0.2075,0.00023122734,0.00025409277,1.910143e-05,14,Low Modelled Signal,False,1.2178572,0.0,0.0,0.0,0.0,-1.2178572,-1.2178572
76128533B9558749744242,Changlang,2018-07-30,contained_grid,26.622501,49.250004,15.375626,33.150005,0.0082239816,0.012864033,0.00022306082,8,Low Modelled Signal,False,26.622501,21.251207,43.878708,21.158777,43.786282,-5.4637241,-5.371294
76128533B89228414823983,Charaideo,2018-07-30,contained_grid,14.549999,14.549999,25.909998,25.909998,0.0068055219,0.0068055219,0.00054010004,1,Low Modelled Signal,False,14.549999,9.1787052,9.1787052,9.0862751,9.0862751,-5.4637241,-5.371294
76128533B44632955875385,Chatra,2018-07-30,contained_grid,35.481426,43.880001,7.2644644,12.275001,0.02618945,0.031560533,0.0024810596,7,Low Modelled Signal,False,35.481426,30.110134,38.508705,30.017704,38.416279,-5.4637222,-5.3712921
76128533B88669134807148,Chengalputtu,2018-07-30,contained_grid,0.093333334,0.17,0.20125,0.515,0.00017981026,0.00027119325,3.8102506e-05,3,Low Modelled Signal,False,0.093333334,0.0,0.0,0.0,0.0,-0.093333334,-0.093333334
76128533B89024397489955,Chennai,2018-07-30,contained_grid,2.01,2.01,0.08,0.08,0.0010178291,0.0010178291,0.00012801136,1,Low Modelled Signal,False,2.01,0.0,0.0,0.0,0.0,-2.01,-2.01
76128533B42922918567330,Chhatarpur,2018-07-30,contained_grid,15.8125,24.029999,13.848958,35.394997,0.039464302,0.076828822,0.00025655117,12,Low Modelled Signal,False,15.8125,10.441206,18.658705,10.348777,18.566275,-5.4637232,-5.371294
76128533B70646408240587,Chhindwara,2018-07-30,contained_grid,0.87333333,1.64,0.079750009,0.54125005,0.00023564664,0.00025409277,3.7243088e-05,15,Low Modelled Signal,False,0.87333333,0.0,0.0,0.0,0.0,-0.87333333,-0.87333333
76128533B69417260894674,Chhota Udaipur,2018-07-30,contained_grid,3.2766666,4.2399998,2.0775001,5.5425,0.00086238928,0.0015075671,0.00016346241,6,Low Modelled Signal,False,3.2766666,0.0,0.0,0.0,0.0,-3.2766666,-3.2766666
76128533B80772392204057,Chikkaballapura,2018-07-30,contained_grid,0.166,0.31,0.68924999,1.1174999,0.00018236405,0.00022669059,5.2454983e-05,5,Low Modelled Signal,False,0.166,0.0,0.0,0.0,0.0,-0.166,-0.166
76128533B15550697205080,Chikmagalur,2018-07-30,contained_grid,2.9455557,8.6400003,3.2697222,8.5500002,0.0011848558,0.0033944061,0.0002039762,9,Low Modelled Signal,False,2.9455557,0.37749025,3.2687063,0.35695034,3.1762767,-2.5886054,-2.5680654
76128533B56012535339305,Chirang,2018-07-30,contained_grid,25.379999,32.619999,13.315937,17.520002,0.026457105,0.036297482,0.015079692,4,Low Modelled Signal,False,25.379999,20.008705,27.248705,19.916275,27.156275,-5.4637241,-5.371294
76128533B47594161132413,Chitradurga,2018-07-30,contained_grid,0.096363641,0.26000002,0.19704546,1.55,0.00016498665,0.00022929687,2.9746559e-05,11,Low Modelled Signal,False,0.096363641,0.0,0.0,0.0,0.0,-0.096363641,-0.096363641
76128533B53725063754801,Chitrakoot,2018-07-30,contained_grid,36.042503,54.520004,28.074688,31.127499,0.067606978,0.083655283,0.0018978191,4,Low Modelled Signal,False,36.042503,30.671207,49.148712,30.578777,49.056282,-5.463726,-5.3712959
76128533B58527154065354,Chittaurgarh,2018-07-30,contained_grid,0.37272727,1.4100001,0.22749998,1.0624999,0.00026961847,0.00040073853,3.3523684e-05,11,Low Modelled Signal,False,0.37272727,0.0,0.0,0.0,0.0,-0.37272727,-0.37272727
76128533B22471914548132,Chittoor,2018-07-30,contained_grid,0.45095238,1.6800001,0.36267856,1.5099999,0.00016838906,0.00031160968,7.5841621e-05,21,Low Modelled Signal,False,0.45095238,0.0,0.0,0.0,0.0,-0.45095238,-0.45095238
76128533B50969226102213,Churachandpur,2018-07-30,contained_grid,9.4700003,14.32,20.601561,26.304995,0.010611918,0.023295213,0.00039594647,4,Low Modelled Signal,False,9.4700003,4.0987062,8.9487057,4.0062761,8.8562756,-5.4637241,-5.371294
76128533B66825707357376,Churu,2018-07-30,contained_grid,0.0013636363,0.02,0.030852271,0.24249998,0.00083928782,0.0014687736,0.00013149758,22,Low Modelled Signal,False,0.0013636363,0.0,0.0,0.0,0.0,-0.0013636363,-0.0013636363
76128533B4753404177348,Coimbatore,2018-07-30,contained_grid,1.8442856,6.1899996,4.2703567,9.8599997,0.00036822548,0.001284036,0.00011471639,7,Low Modelled Signal,False,1.8442856,0.11695794,0.81870556,0.1037537,0.72627592,-1.7405319,-1.7273277
76128533B61321395333865,Cuddalore,2018-07-30,contained_grid,1.5699999,4.9899998,12.035536,24.2875,0.00033230052,0.00067607948,0.00014278952,7,Low Modelled Signal,False,1.5699999,0.0,0.0,0.0,0.0,-1.5699999,-1.5699999
76128533B70842759816811,Cuttack,2018-07-30,contained_grid,3.9271429,5.3400002,20.000715,32.247501,0.0059250565,0.012627271,0.00077762996,7,Low Modelled Signal,False,3.9271429,0.0,0.0,0.0,0.0,-3.9271429,-3.9271429
76128533B2782141712775,DATA NOT AVAILABLE,2018-07-30,contained_grid,2.5875361,13.150001,0.76205617,3.4349999,0.00019760463,0.0022839424,3.6978236e-05,138,Low Modelled Signal,False,2.5875361,0.34004608,7.7787066,0.32265875,7.6862769,-2.2648773,-2.2474899
76128533B43252171579976,Dadra & Nagar Haveli,2018-07-30,contained_grid,3.8899999,3.8899999,0.0,0.0,0.0014966024,0.0014966024,0.00013901814,1,Low Modelled Signal,False,3.8899999,0.0,0.0,0.0,0.0,-3.8899999,-3.8899999
76128533B14292125820380,Dakshin Bastar Dantewada,2018-07-30,contained_grid,3.6374998,6.1499996,0.4075,0.74999994,0.0014731513,0.0036116347,0.00027372883,4,Low Modelled Signal,False,3.6374998,0.1946764,0.7787056,0.17156899,0.68627596,-3.4659309,-3.4428234
76128533B43049220506604,Dakshin Dinajpur,2018-07-30,contained_grid,41.920002,46.760002,12.179584,16.161249,0.0041794223,0.0041795559,0.00090642157,3,Low Modelled Signal,False,41.920002,36.54871,41.38871,36.45628,41.29628,-5.4637222,-5.3712921
76128533B54396396829952,Dakshina Kannada,2018-07-30,contained_grid,9.2271423,11.05,16.388571,31.309999,0.0037403123,0.0049939901,0.00071120204,7,Low Modelled Signal,False,9.2271423,3.8558486,5.6787062,3.7634189,5.5862765,-5.4637232,-5.371294
76128533B15180319517641,Daman,2018-07-30,nearest_grid,4.2799997,4.2799997,0.0025,0.0025,0.0013761362,0.0013761362,0.00013618464,1,Low Modelled Signal,False,4.2799997,0.0,0.0,0.0,0.0,-4.2799997,-4.2799997
76128533B44250373880839,Damoh,2018-07-30,contained_grid,10.446,15.96,1.5207499,4.8849998,0.017641025,0.026240492,0.0003142854,10,Low Modelled Signal,False,10.446,5.5518355,10.588706,5.4686489,10.496277,-4.9773512,-4.8941646
76128533B12694285477701,Darbhanga,2018-07-30,contained_grid,31.137499,38.57,12.266251,17.890001,0.0043440652,0.0050420691,0.00035178562,4,Low Modelled Signal,False,31.137499,25.766205,33.198708,25.673775,33.106277,-5.4637241,-5.371294
76128533B17109302371020,Darjiling,2018-07-30,contained_grid,53.166668,78.119995,8.2358332,10.949999,0.015948955,0.023342952,0.0013896085,3,Low Modelled Signal,False,53.166668,47.795368,72.748703,47.702942,72.656273,-5.463726,-5.3712997
76128533B96719327593873,Darrang,2018-07-30,contained_grid,31.715,36.52,29.183125,34.11375,0.015229216,0.016707169,0.00037036478,2,Low Modelled Signal,False,31.715,26.343706,31.148706,26.251276,31.056276,-5.4637241,-5.371294
76128533B80958502091898,Datia,2018-07-30,contained_grid,8.9549999,15.780001,74.146873,112.89499,0.0335254,0.061190117,0.0003074749,4,Low Modelled Signal,False,8.9549999,3.9243531,10.408707,3.8781381,10.316277,-5.0768619,-5.0306468
